Dışa Aktarım Tarihi:,31.08.2026 18:57:27
Toplam Kayıt Sayısı:,2038

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AC6,PARDUS PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,31.08.2026,"57,926461",1304232.00,79,"75549544,37"
AC7,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"5,207089",645100136.00,44,"3359094015,98"
AC8,PARDUS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"214,048808",15143517.00,96,"3241451762,20"
ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),31.08.2026,"45,799513",2659346.00,1320,"121796751,35"
ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,31.08.2026,"6,207434",57219148.41,1475,"355184107,88"
ACN,İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON,31.08.2026,"12,698173",51336945.00,16,"651885406,05"
ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,31.08.2026,"57,254646",25255042.00,159,"1445968480,80"
ADE,AK PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,31.08.2026,"0,905655",784838289.00,25678,"710792754,84"
ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,294127",3053326327.00,21181,"3951392704,88"
AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,31.08.2026,"119,066281",567577.09,1388,"67579293,49"
AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,31.08.2026,"0,178363",7231294744.00,35052,"1289796298,04"
AEV,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"2,190712",4417245.00,417,"9676909,58"
AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,31.08.2026,"1,30026",4236137318.00,46730,"5508078915,96"
AFO,AK PORTFÖY ALTIN FONU,31.08.2026,"1,396436",14601618467.00,81811,"20390230091,27"
AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,31.08.2026,"0,355925",2577494853.00,29048,"917395663,17"
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,31.08.2026,"0,988587",19515523694.00,137760,"19292791686,00"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,31.08.2026,"0,615836",2085686012.00,14971,"1284440487,47"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,31.08.2026,"9,444917",11058633.00,2464,"104447871,68"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,31.08.2026,"10,976356",21370610.00,15,"234571433,23"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),31.08.2026,"37,509651",3212332.00,2674,"120493452,00"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,31.08.2026,"70,493674",460007.00,112,"32427583,38"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,31.08.2026,"11,52018",10784425.00,600,"124238518,98"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,31.08.2026,"21,964196",6108417.00,195,"134166469,18"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,31.08.2026,"31,617548",1749021.00,13,"55299754,94"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,31.08.2026,"1,260669",48917729.00,17,"61669077,32"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"18,51735",9510664.00,4,"176112291,50"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"97,083287",3942000.00,3,"382702317,98"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"27,443388",2162287.00,1,"59340480,88"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"166,932811",8866911.00,3,"1480178376,76"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,31.08.2026,"0,108581",136571283893.00,22035,"14829005095,09"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,342333",8661532.00,89,"11626660,74"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,31.08.2026,"63,657331",44629791.00,940,"2841013394,03"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,31.08.2026,"64,922893",2045496.00,133,"132799517,14"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,31.08.2026,"64,672173",71103182.00,1270,"4598397297,43"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,31.08.2026,"61,991215",6604098.00,268,"409396061,26"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,31.08.2026,"0,553896",444426432.00,9127,"246166228,33"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"55,029818",152564889.00,20386,"8395618059,03"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,31.08.2026,"0,530966",1983719677.00,13403,"1053287197,67"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,98919",2391106661.00,16930,"2365258685,89"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,31.08.2026,"4,029845",318546011.00,12,"1283691142,09"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,31.08.2026,"54,220459",251649520.00,2362,"13644552539,04"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,31.08.2026,"3,945092",1426593054.00,12,"5628040353,52"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,31.08.2026,"3,802552",2305933757.00,111,"8768433375,69"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,387115",4329466723.00,24873,"1676000116,98"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,31.08.2026,"13,651342",6476601863.00,148615,"88414305448,53"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,31.08.2026,"113,843918",12055884.25,2896,"1372489095,02"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,31.08.2026,"37,884686",15898420.00,3634,"602306652,84"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,31.08.2026,"21,935938",11835745.00,158,"259628173,56"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,680991",12474921.00,203,"20970234,40"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,31.08.2026,"0,360585",2865676189.00,35739,"1033320967,61"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,31.08.2026,"3,038825",279236705.00,34,"848551539,46"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,037069",249218342.00,11,"258456497,93"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,857391",1042468.00,16,"893802,36"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"8,419927",95325048.00,45,"802629899,73"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,31.08.2026,"2,686595",85991014.00,452,"231023044,99"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,31.08.2026,"7,02685",12260040.00,2887,"86149464,92"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,31.08.2026,"34,365456",6415502.00,2,"220471650,97"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,31.08.2026,"0,164539",2274497132.00,13097,"374242442,23"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,31.08.2026,"0,262843",186224593.00,2011,"48947819,93"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,31.08.2026,"8,959363",90349894.00,1,"809477497,07"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,31.08.2026,"16,211353",250828674.00,7384,"4066272179,99"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,31.08.2026,"18,664987",165412733.00,5078,"3087426513,20"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,31.08.2026,"42,374015",75563996.00,1,"3201949875,96"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,31.08.2026,"45,805358",138799.00,38,"6357737,87"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,31.08.2026,"0,760774",225848060.00,16,"171819336,37"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"4,017939",15498505.00,752,"62272050,12"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,31.08.2026,"23,306244",45294433.00,9,"1055643125,38"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,31.08.2026,"1,252626",46509074.00,970,"58258496,47"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,31.08.2026,"50,425863",8440052.00,535,"425596906,20"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,31.08.2026,"134,319907",2028702.00,12,"272495063,85"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,31.08.2026,"228,905318",18386370.00,19952,"4208737879,53"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,31.08.2026,"94,067246",2302470.00,1,"216587012,35"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,31.08.2026,"1,405095",78262194.00,11,"109965786,64"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,31.08.2026,"1,700894",189103512.00,12,"321645058,77"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"19,27657",57682853.00,9613,"1111927551,06"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,31.08.2026,"0,141467",11929817754.00,13080,"1687674040,29"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,31.08.2026,"0,187832",3325162435.00,4,"624570926,94"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,31.08.2026,"21,205715",92414216.00,66,"1959709495,01"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"27,52337",167567815.00,5,"4612031047,85"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"64,160289",396560996.00,6,"25443468007,03"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,31.08.2026,"1,935734",202921792.00,34,"392802619,88"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,720669",854692790.00,12,"1470642989,67"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,31.08.2026,"1,094012",91470877.00,180,"100070240,23"
BAI,BV PORTFÖY ALTIN KATILIM FONU,31.08.2026,"1,139886",48271609.00,137,"55024123,32"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"50,319105",21974290.00,1,"1105726596,87"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,31.08.2026,"3,049745",23497385.00,4,"71661025,54"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"54,339254",28610784.00,1,"1554688672,08"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,31.08.2026,"3,634662",39005316.00,892,"141771127,11"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,31.08.2026,"1,312412",679926.00,11,"892343,13"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,648697",2300561650.00,13,"1492366397,94"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,784961",346308033.00,11,"271838299,34"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,31.08.2026,"2,278695",10000069.00,610,"22787105,43"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,31.08.2026,"1,6308",1529069758.00,790,"2493606749,31"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"78,527634",41712119.00,3,"3275554013,10"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,31.08.2026,"2,09406",53768774.00,2278,"112595020,66"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,31.08.2026,"2,101139",46501628.00,1046,"97706372,09"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,31.08.2026,"57,260603",103657367.00,788,"5935483372,94"
BDC,AURA PORTFÖY BODRUM SERBEST FON,31.08.2026,"9,287846",39065815.00,30,"362837260,59"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,000255",1078899892195.00,72,"274622641,53"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"3,185149",990271266.00,11,"3154161598,65"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"2,186943",100871708.00,7640,"220600645,16"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,768602",56537809.00,2290,"99992889,48"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,31.08.2026,"1,84074",5558547.00,55,"10231838,01"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"54,6111",203562943.00,1,"11116796229,84"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,31.08.2026,"1,109474",22120362.00,274,"24541960,80"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,181472",156828960.00,568,"185288962,28"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"2,150816",470029440.00,1,"1010946685,80"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,31.08.2026,"6,605817",9132737552.00,28947,"60329196819,56"
BGR,AK PORTFÖY BIST GYO ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,069858",32470419.00,188,"34738749,43"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,838793",54960928.00,746,"101061770,84"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,937375",19718439.00,81,"38202005,40"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,31.08.2026,"3,144455",61867268.00,1499,"194538838,21"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,205926",1937513173.00,71,"398983928,71"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"2,371014",1013088023.00,442,"2402046244,12"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,295091",73160489.00,780,"94749467,44"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,222167",469753460.00,42,"574117299,28"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,215059",1224797601.00,1,"1488201390,60"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,367703",90618026.00,14,"123938521,68"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,230115",3732290.00,18,"858855,77"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"3,357908",69544799.00,2017,"233525039,54"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,476535",363153150.00,3235,"536208396,93"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"9,160439",99749303.00,518,"913747451,09"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,161134",2326034321.00,15,"2700837747,43"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"2,44735",354676459.00,10024,"868017380,06"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,31.08.2026,"1,657236",2014888270.00,232,"3339145275,32"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,31.08.2026,"1,798789",442225562.00,60,"795470640,41"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,427009",61083540.00,329,"87166790,23"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,31.08.2026,"53,528549",13966831.00,109,"747624190,74"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,31.08.2026,"1,294021",590293213.00,1,"763851922,03"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,31.08.2026,"50,073565",153057865.00,1022,"7664152966,06"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"4,569461",935298004.00,15,"4273807753,65"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,31.08.2026,"1,685104",303526446.00,716,"511473553,87"
BLT,BULLS PORTFÖY ALTIN FONU,31.08.2026,"1,970387",212810358.00,3261,"419318689,41"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"3,369405",130405624.00,3574,"439389369,89"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,31.08.2026,"2,232983",284179536.00,244,"634568138,91"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,231419",49017256.00,176,"60360790,14"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,771842",250569682.00,11,"193400323,93"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,31.08.2026,"1,721207",70800276.00,269,"121861965,36"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,31.08.2026,"1,442405",36000825.00,426,"51927776,32"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"50,093947",27050092.00,11,"1355045871,49"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,593647",1600684050.00,891,"2550924685,37"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,707164",35573439.00,11,"60729696,55"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,31.08.2026,"56,176305",2748429.00,11,"154396586,56"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,31.08.2026,"1,609953",526853451.00,1292,"848209160,09"
BRB,BULLS PORTFÖY ARENA SERBEST FON,31.08.2026,"0,970305",571381465.00,11,"554414399,94"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,357746",98099482.00,38,"133194147,60"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,31.08.2026,"1,63665",53308229.00,1086,"87246938,06"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,31.08.2026,"5,172018",384411223.00,1623,"1988181807,40"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"7,876581",776206408.00,15,"6113852720,34"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,31.08.2026,"1,686888",438767223.00,499,"740151005,51"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,91476",16096129.00,345,"14724098,62"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,31.08.2026,"55,542657",28212700.00,5,"1567008324,37"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,31.08.2026,"1,399264",120210153.00,155,"168205791,92"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,31.08.2026,"0,440587",2039522977.00,1,"898586833,40"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,31.08.2026,"0,136929",957330904.00,41,"131086364,94"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,31.08.2026,"1,19958",301031114.00,90,"361110960,09"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,505486",699706389.00,65,"353692051,09"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,31.08.2026,"1,288826",5653503590.00,1,"7286380100,81"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"1,024695",8327903.00,128,"8533559,93"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,31.08.2026,"1,786679",1336720488.00,2805,"2388290883,93"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),31.08.2026,"0,930392",757705538.00,18,"704963369,86"
