Dışa Aktarım Tarihi:,07.08.2026 18:28:39
Toplam Kayıt Sayısı:,2032

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"26,269278",2162287.00,1,"56801718,76"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"163,749545",8914753.00,3,"1459786751,32"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,07.08.2026,"0,105823",128690211748.00,20773,"13618422112,82"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,312665",8274998.00,89,"10862300,91"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,07.08.2026,"62,742472",47299352.00,983,"2967678264,79"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,07.08.2026,"63,98036",1959275.00,130,"125355119,47"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,07.08.2026,"63,754505",74287207.00,1333,"4736144136,93"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,07.08.2026,"61,270739",6858718.00,276,"420238717,68"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,07.08.2026,"0,532656",310744187.00,9119,"165519823,87"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"51,320985",153112423.00,20418,"7857880287,77"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,07.08.2026,"0,522044",1974091064.00,13426,"1030561743,81"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,928102",2500073690.00,16983,"2320322771,45"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,07.08.2026,"3,930453",318546011.00,12,"1252030034,62"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,07.08.2026,"53,507429",257841870.00,2364,"13796455586,66"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,07.08.2026,"3,848894",1426593054.00,12,"5490805618,37"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,07.08.2026,"3,710641",2112977655.00,104,"7840500467,76"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,362179",4355246189.00,25064,"1577380650,87"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,07.08.2026,"13,313083",6609115834.00,146064,"87987709011,30"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,07.08.2026,"109,872707",11942195.25,2690,"1312121315,91"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,07.08.2026,"36,924226",15083262.00,3692,"556937772,39"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,07.08.2026,"21,629692",12068803.00,163,"261044490,55"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,565006",12568002.00,210,"19668996,94"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,07.08.2026,"0,360395",3044473993.00,36483,"1097211960,48"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,07.08.2026,"2,724501",286997151.00,35,"781924135,88"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,944538",249218342.00,11,"235396179,93"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,832571",1010581.00,12,"841380,43"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"8,308798",95325066.00,45,"792036691,41"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,07.08.2026,"2,629523",99017046.00,485,"260367623,21"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,07.08.2026,"6,623431",12529417.00,2926,"82987722,73"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,07.08.2026,"32,396493",6415502.00,2,"207839768,02"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,07.08.2026,"0,158555",1670362251.00,13070,"264844354,45"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,07.08.2026,"0,248484",183704978.00,1934,"45647769,35"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,07.08.2026,"8,709123",90349894.00,1,"786868351,68"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,07.08.2026,"15,9088",253108396.00,7433,"4026650884,87"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,07.08.2026,"18,327503",173596806.00,5155,"3181595972,32"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,07.08.2026,"40,311646",75563996.00,1,"3046109073,15"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,07.08.2026,"45,165225",152917.00,41,"6906530,74"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,07.08.2026,"0,729503",225848060.00,16,"164756870,35"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"3,842115",15892535.00,765,"61060948,14"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,07.08.2026,"22,060303",45294433.00,9,"999208927,31"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,07.08.2026,"1,15772",35446852.00,664,"41037528,72"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,07.08.2026,"49,691418",13007882.00,566,"646380101,29"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,07.08.2026,"136,983935",2028702.00,12,"277899582,29"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,07.08.2026,"223,154405",15826946.00,19515,"3531852713,13"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,07.08.2026,"93,480437",2302470.00,1,"215235902,00"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,07.08.2026,"1,359078",78262194.00,11,"106364420,03"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,07.08.2026,"1,635718",189103512.00,12,"309319962,20"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"18,67469",59232266.00,9851,"1106144228,22"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,07.08.2026,"0,138021",11922092011.00,13112,"1645504199,90"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,07.08.2026,"0,183006",3325162435.00,4,"608525142,60"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,07.08.2026,"20,671285",70598250.00,58,"1459356541,22"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"26,953558",167557260.00,5,"4516264264,43"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"63,172788",396560996.00,6,"25051863540,04"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,07.08.2026,"1,800197",202221164.00,29,"364038024,15"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"3,408204",854692790.00,12,"2912966961,96"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,07.08.2026,"1,017034",90681087.00,182,"92225785,14"
BAI,BV PORTFÖY ALTIN KATILIM FONU,07.08.2026,"1,049387",37270358.00,47,"39111013,20"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"49,47471",21974290.00,1,"1087171618,84"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,07.08.2026,"3,110253",23497385.00,4,"73082800,70"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"53,379014",28610784.00,1,"1527215443,73"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,07.08.2026,"3,540253",45011233.00,882,"159351169,56"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,07.08.2026,"1,233901",679926.00,11,"838961,54"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,640707",2300561650.00,13,"1473985173,58"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,133626",346308033.00,11,"392583723,47"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,07.08.2026,"2,220964",10333407.00,623,"22950124,52"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,07.08.2026,"1,587412",791578537.00,814,"1256561379,28"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"75,114146",41712119.00,3,"3133170192,68"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,07.08.2026,"1,987791",62498499.00,2306,"124233953,05"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,07.08.2026,"1,83059",18642958.00,488,"34127615,65"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,07.08.2026,"55,98661",76588093.00,738,"4287907702,28"
BDC,AURA PORTFÖY BODRUM SERBEST FON,07.08.2026,"8,766592",40726481.00,33,"357032427,22"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,000227",1078899892213.00,72,"245144324,14"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"3,715977",1480606717.00,11,"5501900315,59"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"2,170601",121599389.00,8248,"263943784,30"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,657821",58174115.00,2290,"96442255,94"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,07.08.2026,"1,785742",5208922.00,59,"9301792,11"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"53,447545",203562943.00,1,"10879939536,66"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,07.08.2026,"0,979543",14976465.00,158,"14670093,33"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,110353",194267625.00,549,"215705632,03"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"2,371221",470029440.00,1,"1114543565,33"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,07.08.2026,"6,438298",9591580037.00,29252,"61753452302,79"
BGR,AK PORTFÖY BIST GYO ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,008507",31113109.00,38,"31377781,66"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,687302",51163917.00,733,"86328962,05"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,840364",20187548.00,67,"37152430,76"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,07.08.2026,"3,03793",64994098.00,1645,"197447540,87"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,179816",1937513191.00,71,"348395172,72"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"2,325856",862045329.00,434,"2004993333,64"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,259556",74893665.00,829,"94332786,00"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,214212",472182134.00,41,"573329142,68"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,197483",1224797601.00,1,"1466673898,59"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,42028",90618026.00,14,"128702987,89"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,223975",3702290.00,18,"829220,16"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"3,177221",70797503.00,2035,"224939333,83"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,393044",370399880.00,3322,"515983282,86"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"8,695564",99743570.00,537,"867326614,68"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,25642",2325734332.00,14,"2922099122,29"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"2,379764",386259258.00,10427,"919205897,10"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,07.08.2026,"1,6142",2275148759.00,225,"3672544812,51"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,07.08.2026,"1,760284",445200375.00,60,"783679066,74"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,392412",60720322.00,331,"84547706,21"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,07.08.2026,"52,798484",14047707.00,105,"741697631,56"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,07.08.2026,"1,263239",1000918213.00,1,"1264399226,42"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,07.08.2026,"49,324177",127256470.00,951,"6276820642,16"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"5,359444",935298004.00,15,"5012677227,50"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,07.08.2026,"1,643967",318002433.00,746,"522785602,25"
BLT,BULLS PORTFÖY ALTIN FONU,07.08.2026,"1,804612",181077020.00,2920,"326773711,42"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"3,198473",223024870.00,5350,"713339070,02"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,07.08.2026,"2,146902",314781939.00,246,"675805832,96"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,154433",47939358.00,181,"55342783,76"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,79341",250569682.00,11,"198804418,51"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,07.08.2026,"1,6654",74666789.00,231,"124350105,71"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,07.08.2026,"1,367293",52062186.00,262,"71184266,15"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"49,102137",25804440.00,10,"1267053153,16"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,617066",1611900156.00,995,"2606548702,78"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,74117",35573380.00,10,"61939315,64"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,07.08.2026,"54,656797",2748429.00,11,"150220326,54"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,07.08.2026,"1,563667",304107685.00,1068,"475523190,36"
BRB,BULLS PORTFÖY ARENA SERBEST FON,07.08.2026,"1,040024",659840963.00,11,"686250426,42"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,331083",101684039.00,37,"135349847,85"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,07.08.2026,"1,555245",53623499.00,1072,"83397698,04"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,07.08.2026,"5,042126",353550266.00,1593,"1782644980,04"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"6,357246",805206408.00,15,"5118895062,50"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,07.08.2026,"1,634139",42664725.00,305,"69720101,60"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,921038",18344440.00,361,"16895924,55"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,07.08.2026,"54,464555",28212700.00,5,"1536592154,74"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,07.08.2026,"1,190677",7090257.00,143,"8442205,71"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,07.08.2026,"0,427031",2039522977.00,1,"870938988,07"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,07.08.2026,"0,13336",957332902.00,41,"127670253,45"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,07.08.2026,"1,182462",300505377.00,92,"355336220,23"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,495657",699706407.00,65,"346814600,23"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,07.08.2026,"1,252182",5653503590.00,1,"7079215633,49"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"0,96124",7105497.00,137,"6830087,44"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,07.08.2026,"1,724152",1256604843.00,2766,"2166577587,80"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),07.08.2026,"1,002461",757705538.00,18,"759570479,45"
