Dışa Aktarım Tarihi:,30.06.2026 15:37:33
Toplam Kayıt Sayısı:,2025

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,30.06.2026,"0,148609",7340262797.00,32571,"1090825655,42"
AEV,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,988467",6598945.00,422,"13121784,75"
AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,30.06.2026,"1,17565",4246366531.00,45257,"4992239036,84"
AFO,AK PORTFÖY ALTIN FONU,30.06.2026,"1,203368",15414230022.00,83512,"18548987081,65"
AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,30.06.2026,"0,319296",2450591160.00,26665,"782464761,77"
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,30.06.2026,"0,938066",21101763466.00,141872,"19794849612,06"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,30.06.2026,"0,568827",2093704677.00,14953,"1190955692,20"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,30.06.2026,"9,046405",11302155.00,2429,"102243874,40"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,30.06.2026,"10,281621",21370610.00,15,"219724517,77"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),30.06.2026,"38,084303",3495505.00,2547,"133123871,26"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,30.06.2026,"66,160177",467521.00,100,"30931271,91"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,30.06.2026,"10,76028",20663352.00,576,"222343452,57"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,30.06.2026,"20,63701",5977092.00,173,"123349304,79"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,30.06.2026,"28,601845",23436880.00,12,"670338018,88"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,30.06.2026,"1,185768",58926378.00,20,"69873039,55"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"16,420415",9643754.00,4,"158354446,89"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"93,111693",4091000.00,3,"380919934,23"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"25,31169",2162287.00,1,"54731137,76"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"160,104324",8914753.00,3,"1427290506,75"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,30.06.2026,"0,101684",123124072733.00,15525,"12519690907,45"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,271309",18265937.00,88,"23221650,45"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,30.06.2026,"61,251506",82347772.00,1008,"5043925019,46"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,30.06.2026,"62,539843",1984662.00,123,"124120450,62"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,30.06.2026,"62,254234",79974832.00,1402,"4978771901,14"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,30.06.2026,"60,06532",7331907.00,296,"440393343,44"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,30.06.2026,"0,532816",378607453.00,9227,"201728194,63"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"50,696765",146967314.00,21202,"7450767399,76"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,30.06.2026,"0,513088",2029035101.00,13577,"1041073249,02"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,938129",2315697818.00,17196,"2172422380,23"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,30.06.2026,"3,780252",318546011.00,12,"1204184181,72"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,30.06.2026,"52,332448",268518052.00,2403,"14052206949,57"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,30.06.2026,"3,69836",1426593054.00,12,"5276055066,31"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,30.06.2026,"3,569193",1849281103.00,107,"6600440803,59"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,348401",5192304660.00,25929,"1809005198,66"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,30.06.2026,"12,787451",6018663221.00,138885,"76963359038,47"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,30.06.2026,"108,205329",11013304.25,2451,"1191698212,63"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,30.06.2026,"35,470123",14881367.00,3892,"527843920,69"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,30.06.2026,"21,167692",12387220.00,171,"262208852,93"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,66402",12960012.00,219,"21565720,57"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,30.06.2026,"0,373139",3433930339.00,38848,"1281334057,08"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,30.06.2026,"2,286641",287026278.00,35,"656326186,81"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,155392",249218342.00,11,"287944903,15"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,972012",1012592.00,12,"984251,08"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"8,624792",95326065.00,45,"822167497,41"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,30.06.2026,"2,528958",99814357.00,492,"252426329,69"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,30.06.2026,"6,686728",13567053.00,3037,"90719194,41"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,30.06.2026,"30,647278",6415502.00,2,"196617673,36"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,30.06.2026,"0,156148",1793038326.00,13196,"279979837,94"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,30.06.2026,"0,225886",139355387.00,1673,"31478370,48"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,30.06.2026,"8,400927",90349894.00,1,"759022908,83"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,30.06.2026,"15,456001",265087420.00,7673,"4097191343,29"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,30.06.2026,"17,994442",182554012.00,5379,"3284957498,27"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,30.06.2026,"41,071347",75563996.00,1,"3103515107,04"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,30.06.2026,"44,714244",141864.00,39,"6343341,55"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,30.06.2026,"0,763197",225848060.00,16,"172366547,17"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"3,822636",16595474.00,799,"63438454,40"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,30.06.2026,"22,458597",45440594.00,10,"1020531979,28"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,30.06.2026,"1,067975",46858183.00,627,"50043374,80"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,30.06.2026,"49,110963",15651770.00,598,"768673498,40"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,30.06.2026,"137,494288",2028702.00,12,"278934937,15"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,30.06.2026,"214,437774",18492884.00,19645,"3965572878,78"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,30.06.2026,"100,474366",2302470.00,1,"231339213,36"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,30.06.2026,"1,33724",78262194.00,11,"104655362,02"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,30.06.2026,"1,600726",164328532.00,12,"263044983,57"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"18,44539",62271651.00,10292,"1148624859,57"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,30.06.2026,"0,132663",12071301798.00,13040,"1601420414,33"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,30.06.2026,"0,175448",3325162435.00,4,"583393346,18"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,30.06.2026,"19,616551",71130105.00,59,"1395327365,99"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"26,226151",167751891.00,5,"4399486439,33"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"61,605336",456561662.00,6,"28126634504,15"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,30.06.2026,"1,674632",201849518.00,25,"338023667,26"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"4,186571",754698421.00,11,"3159598384,64"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,30.06.2026,"0,97015",81830390.00,162,"79387768,98"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"48,351263",21974290.00,1,"1062484674,71"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,30.06.2026,"3,182209",29897385.00,4,"95139737,17"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"52,157631",28610784.00,1,"1492270711,03"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,30.06.2026,"3,392201",42660638.00,934,"144713440,01"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,30.06.2026,"1,135546",679926.00,11,"772087,06"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,66575",2300561650.00,13,"1531598385,79"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,315921",331368445.00,11,"436054841,86"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,30.06.2026,"2,162699",10530463.00,636,"22774218,75"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,30.06.2026,"1,511969",764166735.00,766,"1155396137,18"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"71,309535",41727888.00,3,"2975596279,08"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,30.06.2026,"2,019547",79258680.00,2586,"160066648,46"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,30.06.2026,"1,61636",19539367.00,391,"31582648,38"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,30.06.2026,"54,044151",62386406.00,589,"3371620318,47"
BDC,AURA PORTFÖY BODRUM SERBEST FON,30.06.2026,"8,705863",42052362.00,34,"366102091,74"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,000159",852614467.00,73,"135841,80"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"2,903055",1678298973.00,11,"4872194658,05"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"2,273996",149446372.00,9491,"339840380,09"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,65182",59812667.00,2378,"98799757,87"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,30.06.2026,"1,742478",5245689.00,55,"9140498,74"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"51,823979",203562943.00,1,"10549441601,76"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,30.06.2026,"0,878755",13514554.00,93,"11875977,00"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,211181",246450881.00,563,"298496569,41"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"2,297096",470029440.00,1,"1079702656,19"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,30.06.2026,"6,179122",10376784135.00,29498,"64119414723,96"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,56536",50429954.00,734,"78941042,05"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,75501",20031894.00,70,"35156181,16"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,30.06.2026,"2,987905",80002764.00,2011,"239040625,67"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,051268",1937514550.00,72,"99332086,13"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"2,235936",651727176.00,412,"1457220151,50"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,280198",65090825.00,898,"83329124,79"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,741076",306144543.00,41,"533021064,00"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,121576",1224797601.00,1,"1373703858,84"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,372497",386931004.00,12,"531061829,40"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,196789",2560193.00,12,"503817,98"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"3,285059",75643830.00,2132,"248494434,28"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,414009",395581674.00,3511,"559356237,00"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"7,779321",99746633.00,546,"775961063,79"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,277148",2323018343.00,14,"2966837785,12"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"2,423847",433041987.00,11090,"1049627384,21"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,30.06.2026,"1,54763",2195411060.00,209,"3397683770,99"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,30.06.2026,"1,702263",448335970.00,62,"763185689,11"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,340893",56632952.00,290,"75938714,47"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,30.06.2026,"51,5916",12433373.00,90,"641457607,78"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,30.06.2026,"1,212418",4027197464.00,1,"4882645041,17"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,30.06.2026,"48,103195",120143019.00,733,"5779263079,25"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"6,30276",935298004.00,15,"5894958994,88"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,30.06.2026,"1,578561",349000524.00,798,"550918779,68"
BLT,BULLS PORTFÖY ALTIN FONU,30.06.2026,"1,58992",170429079.00,2630,"270968535,41"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"3,141123",74645047.00,369,"234469302,22"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,30.06.2026,"2,118948",335275133.00,255,"710430494,56"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,316375",60142730.00,204,"79170357,18"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,821478",250569682.00,11,"205837459,50"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,30.06.2026,"1,612409",31625407.00,229,"50993075,68"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,30.06.2026,"1,300137",12572001.00,259,"16345318,68"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"47,817777",25804440.00,10,"1233910950,85"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,536587",1734897415.00,1110,"2665821630,67"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,758944",108446508.00,11,"190751306,78"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,30.06.2026,"52,758918",2748429.00,11,"145004139,98"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,30.06.2026,"1,49314",275507382.00,625,"411371146,17"
BRB,BULLS PORTFÖY ARENA SERBEST FON,30.06.2026,"1,017978",659840963.00,11,"671703833,64"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,289055",101487223.00,36,"130822630,37"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,30.06.2026,"1,568361",64270972.00,1222,"100800105,33"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,30.06.2026,"4,8412",351905305.00,1559,"1703643852,78"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"6,72034",805715932.00,15,"5414684857,04"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,30.06.2026,"1,569338",55487964.00,280,"87079355,26"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,087688",22547960.00,399,"24525135,22"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,30.06.2026,"53,041282",32662700.00,5,"1732471483,64"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,30.06.2026,"1,221429",6978558.00,129,"8523811,73"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,30.06.2026,"0,421238",2039522977.00,1,"859123898,99"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,30.06.2026,"0,247576",957333901.00,41,"237013144,26"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,30.06.2026,"1,156928",277563505.00,98,"321120952,69"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"0,618506",699707406.00,65,"432773035,04"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,30.06.2026,"1,315308",5653503590.00,1,"7436096332,34"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,077153",4618472.00,143,"4974802,06"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,30.06.2026,"1,636127",1743929449.00,3354,"2853289459,14"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"1,135777",757705538.00,18,"860584225,21"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.06.2026,"10,138849",4870639.00,631,"49382673,00"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,30.06.2026,"4,75936",50454072.00,980,"240129074,33"
