Dışa Aktarım Tarihi:,15.05.2026 10:48:34
Toplam Kayıt Sayısı:,2001

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,15.05.2026,"0,999834",26237870838.00,145644,"26233514865,97"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,15.05.2026,"0,543607",2200740567.00,15327,"1196336912,27"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,15.05.2026,"8,757834",11294573.00,2460,"98915993,33"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,15.05.2026,"9,770226",21370610.00,15,"208795683,14"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),15.05.2026,"38,775367",3874376.00,2633,"150230351,75"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,15.05.2026,"67,382815",432530.00,102,"29145088,98"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,15.05.2026,"10,341451",20917616.00,593,"216318506,11"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,15.05.2026,"20,283868",5945467.00,163,"120597065,19"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,15.05.2026,"27,584442",23436880.00,12,"646493255,70"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,15.05.2026,"1,129641",58917876.00,17,"66556040,55"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"17,251725",9643754.00,4,"166371390,66"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"90,166292",4091000.00,3,"368870302,25"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"25,610663",2162287.00,1,"55377602,76"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"154,663166",8757734.00,1,"1354498869,62"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,15.05.2026,"0,096835",124533783703.00,13443,"12059183098,07"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,224114",18655913.00,99,"22836961,58"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,15.05.2026,"59,377545",75172675.00,1022,"4463568903,05"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,15.05.2026,"60,710887",2283213.00,133,"138615885,40"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,15.05.2026,"60,376954",84898353.00,1449,"5125903958,96"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,15.05.2026,"58,529777",9515726.00,349,"556953321,46"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,15.05.2026,"0,506417",389806268.00,9362,"197404581,49"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"55,014762",162477181.00,22329,"8938643500,25"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,15.05.2026,"0,49535",2125619577.00,13784,"1052926691,73"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,950574",2351841870.00,17452,"2235600197,05"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,15.05.2026,"3,604415",318546011.00,12,"1148172136,69"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,15.05.2026,"50,886304",296532188.00,2446,"15089427040,46"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,15.05.2026,"3,523561",1426593054.00,12,"5026686948,91"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,15.05.2026,"3,405135",2066130774.00,111,"7035454019,78"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,380539",5530494629.00,26737,"2104569120,94"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,15.05.2026,"12,185007",6488751501.00,141271,"79065483755,44"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,15.05.2026,"99,52742",11215009.25,2528,"1116200935,01"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,15.05.2026,"33,790363",18089979.00,4100,"611266961,33"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,15.05.2026,"20,549952",13094628.00,178,"269093973,74"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,63463",13023867.00,243,"21289202,14"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,15.05.2026,"0,384348",2823011682.00,36788,"1085018862,37"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,15.05.2026,"3,256694",287026278.00,35,"934756784,14"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,467628",249218342.00,11,"365759706,21"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,997393",1026592.00,12,"1023915,58"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"8,441079",120598795.00,46,"1017983916,22"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,15.05.2026,"2,384667",78912478.00,502,"188179945,57"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,15.05.2026,"7,059992",14177683.00,3123,"100094330,60"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,15.05.2026,"32,592826",6415502.00,2,"209099342,53"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,15.05.2026,"0,147996",2001381406.00,13407,"296196354,91"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,15.05.2026,"0,232157",154169359.00,1661,"35791504,83"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,15.05.2026,"7,96019",90349894.00,1,"719202296,43"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,15.05.2026,"15,234847",278198105.00,7848,"4238305681,36"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,15.05.2026,"18,051241",187227291.00,5587,"3379685023,54"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,15.05.2026,"40,543065",75563996.00,1,"3063596021,82"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,15.05.2026,"45,171281",146096.00,41,"6599343,49"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,15.05.2026,"0,759125",225848060.00,16,"171446823,06"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"3,915828",18101699.00,847,"70883134,47"
ATJ,AZİMUT PORTFÖY ÇINAR SERBEST (TL) ÖZEL FON,15.05.2026,"23,387147",46121402.00,10,"1078648016,25"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,15.05.2026,"1,193171",48520057.00,618,"57892724,50"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,15.05.2026,"46,93964",18455801.00,610,"866308655,17"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,15.05.2026,"154,748092",1685745.00,11,"260865822,09"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,15.05.2026,"204,490742",17478123.00,19862,"3574114341,35"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,15.05.2026,"97,059095",2302470.00,1,"223475655,59"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,15.05.2026,"1,343285",78262194.00,11,"105128396,45"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,15.05.2026,"1,514725",141734011.00,12,"214688086,08"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"19,364152",65083902.00,10366,"1260294573,83"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,15.05.2026,"0,126408",12877944945.00,13122,"1627874491,63"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,15.05.2026,"0,166786",3325162435.00,4,"554591027,02"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,15.05.2026,"19,329027",53107507.00,44,"1026516427,26"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"25,252207",170546736.00,5,"4306681534,66"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"59,696449",457507251.00,7,"27311558226,73"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,15.05.2026,"1,502845",200636839.00,25,"301526097,35"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"6,870968",754698421.00,11,"5185508936,80"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,15.05.2026,"0,963243",75934409.00,111,"73143293,57"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"46,950147",21974290.00,1,"1031696148,92"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,15.05.2026,"3,409199",46020385.00,4,"156892653,41"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"50,600444",28610784.00,1,"1447718368,80"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,15.05.2026,"3,248146",50081678.00,1046,"162672626,88"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,15.05.2026,"1,563162",679926.00,11,"1062834,52"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,645104",2300561650.00,13,"1484101111,44"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,493397",331388445.00,12,"826283065,24"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,15.05.2026,"2,059884",13817672.00,717,"28462798,71"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,15.05.2026,"1,423161",793343220.00,775,"1129054809,01"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"66,026274",41694041.00,3,"2752902179,55"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,15.05.2026,"1,98007",81731149.00,2309,"161833404,39"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,15.05.2026,"1,785502",30975381.00,458,"55306604,36"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,15.05.2026,"53,821299",22033726.00,498,"1185883746,10"
BDC,AURA PORTFÖY BODRUM SERBEST FON,15.05.2026,"9,096559",42931846.00,39,"390532066,92"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,562627",815396609.00,74,"458764335,66"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"3,14727",1678298973.00,11,"5282060797,68"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,521201",199800943.00,11562,"503738344,04"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,669202",65209120.00,2466,"108847205,37"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,15.05.2026,"1,775102",5237508.00,61,"9297113,49"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"50,34901",70633762.00,1,"3556339999,30"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,15.05.2026,"1,043573",11044186.00,97,"11525415,22"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,168859",235685244.00,567,"275482759,97"
BGH,AZİMUT PORTFÖY BGN SERBEST ÖZEL FON,15.05.2026,"2,445581",470029440.00,1,"1149495168,55"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,15.05.2026,"5,886339",10741985857.00,30694,"63230965284,63"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,593289",45358924.00,815,"72269887,69"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,983433",20388750.00,78,"40439723,60"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,15.05.2026,"3,110636",104496662.00,2427,"325051034,35"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,476436",2390113486.00,74,"1138735809,58"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,128323",371133833.00,360,"789892756,20"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,293217",65225998.00,870,"84351394,91"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,136447",455771847.00,42,"973732264,08"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,142148",931314599.00,1,"1063699381,14"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,106027",387605765.00,12,"816308118,96"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,213004",2560193.00,12,"545331,56"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"3,395236",78608027.00,2231,"266892811,59"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,426078",414217425.00,3734,"590706309,08"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"7,707613",99746526.00,463,"768807618,70"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,464476",2323018343.00,14,"3402004230,62"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,523754",430563089.00,11764,"1086635335,86"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,15.05.2026,"1,472372",4471351533.00,192,"6583493503,27"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,15.05.2026,"1,650754",503065822.00,74,"830437889,64"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,327939",60954634.00,329,"80944050,09"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,15.05.2026,"50,083871",19848578.00,87,"994093612,90"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,15.05.2026,"1,153925",3569291546.00,1,"4118694357,38"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,15.05.2026,"46,575026",50802877.00,621,"2366145309,60"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"7,340859",934440204.00,15,"6859593795,09"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,15.05.2026,"1,502699",328468653.00,748,"493589416,65"
BLT,BULLS PORTFÖY ALTIN FONU,15.05.2026,"1,767052",194038762.00,2786,"342876626,58"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"2,441207",807794569.00,20,"1971993509,30"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,15.05.2026,"1,992106",354939266.00,249,"707076663,51"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,261484",86634583.00,191,"109288163,97"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,962963",250569682.00,11,"241289433,93"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,15.05.2026,"1,563721",25825516.00,248,"40383896,04"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,15.05.2026,"1,252024",16287365.00,307,"20392177,18"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"46,273228",24504227.00,9,"1133889684,50"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,404024",1651106590.00,1241,"2318193490,24"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,873215",266834182.00,15,"499837719,20"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,15.05.2026,"50,509875",2748429.00,11,"138822805,81"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,15.05.2026,"1,413344",222560800.00,424,"314554891,75"
BRB,BULLS PORTFÖY ARENA SERBEST FON,15.05.2026,"1,419855",659840963.00,11,"936878484,59"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,235332",101240909.00,36,"125066171,91"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,15.05.2026,"1,561835",75341749.00,1243,"117671349,46"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,15.05.2026,"4,611426",368863106.00,1607,"1700984845,51"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"6,138549",805715932.00,15,"4945926770,75"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,15.05.2026,"1,492928",57498204.00,253,"85840699,52"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,196374",26078501.00,450,"31199627,54"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,15.05.2026,"51,463962",32662700.00,5,"1680951941,64"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,15.05.2026,"1,182845",6440949.00,146,"7618644,96"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,15.05.2026,"0,427958",2039522977.00,1,"872830185,55"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,15.05.2026,"0,779239",36050.00,40,"28091,57"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,15.05.2026,"1,118826",400785738.00,93,"448409430,00"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"0,662825",699710404.00,66,"463785821,17"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,15.05.2026,"1,36788",5653503590.00,1,"7733313627,61"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,040403",6490585.00,159,"6752825,85"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,15.05.2026,"1,509997",1244174436.00,2451,"1878699246,67"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"1,777254",35455087.00,18,"63012712,69"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.05.2026,"10,374684",5737854.00,677,"59528423,45"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,15.05.2026,"4,426871",52245271.00,948,"231283094,89"
