Dışa Aktarım Tarihi:,03.05.2026 16:38:21
Toplam Kayıt Sayısı:,2000

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,30.04.2026,"58,811391",62200246.00,1019,"3658083001,57"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,30.04.2026,"60,17765",2254490.00,132,"135669910,43"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,30.04.2026,"59,807174",87913420.00,1475,"5257853237,29"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,30.04.2026,"58,068185",9680730.00,353,"562142422,14"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,30.04.2026,"0,50095",411706472.00,9459,"206244423,18"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"53,325126",161063341.00,21366,"8588722977,32"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,30.04.2026,"0,489737",2145836378.00,13875,"1050896309,59"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"0,94247",1660661693.00,17275,"1565124197,07"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,30.04.2026,"3,548083",318546011.00,12,"1130227828,10"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,30.04.2026,"50,445442",297774566.00,2467,"15021369654,16"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,30.04.2026,"3,469541",1426593054.00,12,"4949622752,84"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,30.04.2026,"3,353522",2402460359.00,106,"8056703329,31"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"0,368026",5535974402.00,26601,"2037382846,60"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,30.04.2026,"11,991439",5913031662.00,132477,"70905756350,07"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,30.04.2026,"98,831281",10734114.25,2552,"1060866261,87"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,30.04.2026,"33,248044",19166072.00,4126,"637234414,51"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,30.04.2026,"20,374712",13103391.00,182,"266977824,05"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"1,531786",15818228.00,249,"24230140,71"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,30.04.2026,"0,357947",2815864227.00,36571,"1007931290,78"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,30.04.2026,"3,453655",287026278.00,35,"991289600,58"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"1,507061",249218342.00,11,"375587292,86"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"1,00775",1026592.00,12,"1034548,17"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"8,852013",120598795.00,46,"1067542138,68"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,30.04.2026,"2,336055",76471828.00,533,"178642363,63"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,30.04.2026,"6,878993",14534466.00,3172,"99982486,94"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,30.04.2026,"31,967217",6415502.00,2,"205085742,13"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,30.04.2026,"0,146733",2191974689.00,13514,"321634697,65"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,30.04.2026,"0,219572",156624004.00,1671,"34390184,39"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,30.04.2026,"7,861951",90349894.00,1,"710326444,94"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,30.04.2026,"14,94906",282507568.00,7916,"4223222698,19"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,30.04.2026,"17,669715",188132658.00,5638,"3324250414,36"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,30.04.2026,"40,574826",75563996.00,1,"3065996024,40"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,30.04.2026,"44,751129",146148.00,41,"6540288,06"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,30.04.2026,"0,72745",225848060.00,16,"164293264,49"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"3,799483",18595237.00,848,"70652292,87"
ATJ,AZİMUT PORTFÖY ÇINAR SERBEST (TL) ÖZEL FON,30.04.2026,"21,927407",47867502.00,11,"1049610208,49"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,30.04.2026,"1,153891",47427323.00,616,"54725972,78"
AUT,ATA PORTFÖY DENGELİ DEĞİŞKEN FON,30.04.2026,"8,910705",292187.00,149,"2603592,16"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,30.04.2026,"46,222353",16904689.00,616,"781374504,04"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,30.04.2026,"145,651266",1685745.00,11,"245530892,78"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,30.04.2026,"201,219055",16938307.00,19640,"3408310120,87"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,30.04.2026,"96,352431",2302470.00,1,"221848581,38"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,30.04.2026,"1,298036",78262194.00,11,"101587167,63"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,30.04.2026,"1,485872",141734011.00,12,"210598620,78"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"18,922965",65314886.00,10363,"1235951273,86"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,30.04.2026,"0,124441",13017718719.00,13171,"1619936894,12"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,30.04.2026,"0,164017",3325162435.00,4,"545384556,98"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,30.04.2026,"18,139983",36264006.00,40,"657828460,05"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,30.04.2026,"24,989553",168246809.00,4,"4204412518,22"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,30.04.2026,"59,111284",457507993.00,7,"27043884991,40"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,30.04.2026,"1,404492",200636839.00,25,"281792840,40"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"6,478033",754698421.00,11,"4888961416,71"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,30.04.2026,"0,912588",59791798.00,67,"54565253,28"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,30.04.2026,"46,524464",21974290.00,1,"1022342062,43"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,30.04.2026,"3,220881",46020385.00,4,"148226187,95"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,30.04.2026,"50,169791",28610784.00,1,"1435397063,88"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,30.04.2026,"3,202359",54500332.00,1110,"174529626,60"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,30.04.2026,"1,605263",679926.00,11,"1091459,82"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"0,675762",2300561650.00,13,"1554632663,13"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"2,457031",331388445.00,12,"814231584,57"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,30.04.2026,"2,040182",14283779.00,781,"29141508,47"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,30.04.2026,"1,395448",789725262.00,779,"1102020421,05"
BCC,QINVEST PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,30.04.2026,"64,129623",40223343.00,2,"2579507818,45"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,30.04.2026,"1,806552",63976331.00,1914,"115576575,40"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,30.04.2026,"1,698359",25463655.00,460,"43246436,83"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,30.04.2026,"53,289129",23059735.00,447,"1228833194,92"
BDC,AURA PORTFÖY BODRUM SERBEST FON,30.04.2026,"8,966733",43266558.00,40,"387959671,84"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"0,614794",815396609.00,74,"501300963,46"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),30.04.2026,"2,906951",1678298973.00,11,"4878732815,92"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"2,450619",215462462.00,12232,"528016386,22"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),30.04.2026,"1,595278",64744953.00,2453,"103286181,83"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,30.04.2026,"1,736489",5237992.00,62,"9095715,49"
