Dışa Aktarım Tarihi:,13.05.2026 12:09:07
Toplam Kayıt Sayısı:,2001

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,13.05.2026,"8,749785",11260362.00,2457,"98525748,36"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,13.05.2026,"9,749083",21370610.00,15,"208343847,95"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),13.05.2026,"38,576864",3878005.00,2649,"149601270,65"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,13.05.2026,"67,121863",465492.00,101,"31244690,19"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,13.05.2026,"10,316337",20924667.00,595,"215865920,32"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,13.05.2026,"20,258624",5945167.00,160,"120440901,16"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,13.05.2026,"27,574347",23436880.00,12,"646256663,21"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,13.05.2026,"1,127299",58917876.00,17,"66418057,49"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"17,060904",9643754.00,4,"164531159,10"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"90,156658",4091000.00,3,"368830889,25"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"25,55082",2162287.00,1,"55248205,08"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"154,611813",8757734.00,1,"1354049134,18"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,13.05.2026,"0,096645",125145383535.00,13343,"12094636842,81"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,218426",21925182.00,101,"26714212,99"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,13.05.2026,"59,319631",83246574.00,1018,"4938156053,50"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,13.05.2026,"60,694161",2288510.00,135,"138899194,39"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,13.05.2026,"60,31906",85667221.00,1455,"5167366234,27"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,13.05.2026,"58,486971",9553110.00,349,"558732467,21"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,13.05.2026,"0,509819",394683525.00,9386,"201216979,27"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"55,322234",162636512.00,22158,"8997415174,34"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,13.05.2026,"0,495552",2129216047.00,13823,"1055137904,81"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,958481",2351427534.00,17398,"2253799715,54"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,13.05.2026,"3,597363",318546011.00,12,"1145925482,40"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,13.05.2026,"50,842138",297460615.00,2451,"15123533510,38"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,13.05.2026,"3,516062",1426593054.00,12,"5015989146,80"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,13.05.2026,"3,398183",2313333163.00,111,"7861129527,09"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,379426",5529368971.00,26731,"2097985356,78"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,13.05.2026,"12,15858",6135998606.00,140757,"74605029939,99"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,13.05.2026,"100,443404",10961212.25,2540,"1100981467,07"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,13.05.2026,"33,7043",18385698.00,4126,"619677085,23"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,13.05.2026,"20,526645",13107830.00,178,"269059766,60"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,641814",13116029.00,243,"21534084,98"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,13.05.2026,"0,377605",2850371755.00,36700,"1076314174,79"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,13.05.2026,"3,662577",287026278.00,35,"1051255758,33"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,491644",249218342.00,11,"371745074,05"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,002778",1026592.00,12,"1029444,23"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"8,403167",120598795.00,46,"1013411817,21"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,13.05.2026,"2,369982",78073506.00,509,"185032804,18"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,13.05.2026,"7,054413",14189943.00,3128,"100101713,36"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,13.05.2026,"32,475097",6415502.00,2,"208344048,06"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,13.05.2026,"0,148919",2000689442.00,13434,"297939686,19"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,13.05.2026,"0,227686",154155435.00,1678,"35099079,03"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,13.05.2026,"7,963603",90349894.00,1,"719510729,66"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,13.05.2026,"15,2051",279734288.00,7873,"4253387876,91"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,13.05.2026,"18,03312",187566124.00,5601,"3382402401,81"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,13.05.2026,"40,554539",75563996.00,1,"3064463057,85"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,13.05.2026,"45,204614",146096.00,41,"6604213,24"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,13.05.2026,"0,766836",225848060.00,16,"173188374,07"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"3,912434",18092343.00,845,"70785100,78"
ATJ,AZİMUT PORTFÖY ÇINAR SERBEST (TL) ÖZEL FON,13.05.2026,"23,343445",46121402.00,10,"1076632429,83"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,13.05.2026,"1,198893",48140477.00,625,"57715301,71"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,13.05.2026,"46,992494",18333471.00,615,"861535531,95"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,13.05.2026,"154,598828",1685745.00,11,"260614201,68"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,13.05.2026,"204,007988",17118724.00,19918,"3492356434,65"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,13.05.2026,"97,051391",2302470.00,1,"223457916,36"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,13.05.2026,"1,344387",78262194.00,11,"105214686,88"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,13.05.2026,"1,512057",141734011.00,12,"214309969,68"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"19,340085",65528101.00,10371,"1267319071,34"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,13.05.2026,"0,126141",12945421125.00,13155,"1632950037,49"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,13.05.2026,"0,166398",3325162435.00,4,"553299961,10"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,13.05.2026,"18,41951",53107507.00,44,"978214240,94"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"25,23762",170546736.00,5,"4304193662,88"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"59,63671",457507251.00,7,"27284227167,81"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,13.05.2026,"1,480306",200636839.00,25,"297003914,67"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"6,619918",754698421.00,11,"4996041974,71"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,13.05.2026,"0,958371",74897919.00,104,"71779973,19"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"46,897976",21974290.00,1,"1030549733,93"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,13.05.2026,"3,421049",46020385.00,4,"157437971,92"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"50,608475",28610784.00,1,"1447948141,34"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,13.05.2026,"3,240188",50471541.00,1061,"163537302,63"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,13.05.2026,"1,572916",679926.00,11,"1069466,74"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,642209",2300561650.00,13,"1477440964,22"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,470869",331388445.00,12,"818817340,03"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,13.05.2026,"2,067197",13937856.00,736,"28812289,21"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,13.05.2026,"1,419433",787173770.00,768,"1117340817,26"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"65,760406",41694041.00,3,"2741817081,66"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,13.05.2026,"1,979247",78170422.00,2235,"154718591,95"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,13.05.2026,"1,788317",30586394.00,453,"54698157,02"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,13.05.2026,"53,939876",22810367.00,493,"1230388369,96"
BDC,AURA PORTFÖY BODRUM SERBEST FON,13.05.2026,"9,17467",42931723.00,39,"393884389,45"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,752426",815396609.00,74,"613525438,36"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"3,206816",1678298973.00,11,"5381995997,34"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,572865",204179935.00,11725,"525327399,32"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,683931",65617821.00,2459,"110495876,51"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,13.05.2026,"1,78305",5237563.00,62,"9338839,04"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"50,330343",70633762.00,1,"3555021455,95"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,13.05.2026,"1,033052",10577788.00,100,"10927407,45"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,16892",218454116.00,567,"255355440,92"
BGH,AZİMUT PORTFÖY BGN SERBEST ÖZEL FON,13.05.2026,"2,373843",470029440.00,1,"1115776046,65"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,13.05.2026,"5,87312",10128104785.00,30763,"59483578365,62"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,586729",45741761.00,822,"72579778,09"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,01118",20647423.00,80,"41525688,95"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,13.05.2026,"3,109533",107811214.00,2430,"335242577,07"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,719471",2390113486.00,74,"1719617509,46"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,120072",328606836.00,361,"696670177,26"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,292159",63983639.00,863,"82677046,64"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,002232",455771847.00,42,"912560890,89"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,141215",931314599.00,1,"1062829756,55"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,592047",387605765.00,12,"1004692340,56"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,211364",2560193.00,12,"541132,24"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"3,377949",78790286.00,2245,"266149545,81"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,438559",417750600.00,3757,"600958756,83"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"7,702532",99741668.00,458,"768263352,50"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,451406",2323018343.00,14,"3371642831,07"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,509618",433676810.00,11844,"1088363184,00"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,13.05.2026,"1,469224",4373352702.00,191,"6425432947,51"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,13.05.2026,"1,648729",503066915.00,77,"829421179,63"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,329409",60852374.00,323,"80897665,24"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,13.05.2026,"50,037922",22771487.00,85,"1139437890,98"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,13.05.2026,"1,151446",3569291546.00,1,"4109847920,53"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,13.05.2026,"46,524482",51752101.00,621,"2407739665,89"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"7,640067",934440204.00,15,"7139186206,26"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,13.05.2026,"1,500135",330006642.00,757,"495054564,16"
BLT,BULLS PORTFÖY ALTIN FONU,13.05.2026,"1,775059",197270864.00,2848,"350167520,03"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,197318",772794569.00,12,"1698075792,15"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,13.05.2026,"2,000766",357379773.00,249,"715033195,49"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,264437",92710399.00,199,"117226448,55"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,009916",250569682.00,11,"253054241,39"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,13.05.2026,"1,567309",26175497.00,247,"41025097,89"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,13.05.2026,"1,256681",16193982.00,307,"20350662,00"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"46,267579",24504227.00,9,"1133751268,44"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,403847",1653437654.00,1267,"2321173041,81"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"2,085814",266834182.00,15,"556566391,43"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,13.05.2026,"50,432933",2748429.00,11,"138611335,82"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,13.05.2026,"1,409326",216317541.00,409,"304861952,40"
BRB,BULLS PORTFÖY ARENA SERBEST FON,13.05.2026,"1,417652",659840963.00,11,"935425126,67"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,230719",101245303.00,36,"124604507,10"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,13.05.2026,"1,548046",83674707.00,1227,"129532292,96"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,13.05.2026,"4,600788",376900944.00,1612,"1734041516,27"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"5,986441",806215932.00,15,"4826364185,91"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,13.05.2026,"1,488991",173197645.00,262,"257889683,94"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,24834",26165835.00,461,"32663857,00"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,13.05.2026,"51,442011",32662700.00,5,"1680234960,93"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,13.05.2026,"1,195054",6431979.00,145,"7686560,11"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,13.05.2026,"0,427549",2039522977.00,1,"871996206,40"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,13.05.2026,"0,804801",36050.00,40,"29013,07"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,13.05.2026,"1,117959",396703465.00,92,"443498209,80"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"0,76063",699710404.00,66,"532220431,25"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,13.05.2026,"1,351825",5653503590.00,1,"7642549742,71"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,046938",6747662.00,163,"7064382,30"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,13.05.2026,"1,503676",1220729010.00,2428,"1835581449,97"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"1,86494",35455087.00,18,"66121627,03"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),13.05.2026,"10,281302",5741768.00,683,"59032851,55"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,13.05.2026,"4,456666",52205465.00,947,"232662346,29"
