Dışa Aktarım Tarihi:,24.06.2026 09:29:12
Toplam Kayıt Sayısı:,2023

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,960459",2304652211.00,17246,"2213523107,37"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,24.06.2026,"3,756102",318546011.00,12,"1196491277,45"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,24.06.2026,"52,134012",269280214.00,2411,"14038657807,21"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,24.06.2026,"3,674984",1426593054.00,12,"5242707277,20"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,24.06.2026,"3,547357",2133383890.00,108,"7567874449,88"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,358406",5218323275.00,26146,"1870279760,69"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,24.06.2026,"12,707143",6104315049.00,141129,"77568402177,75"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,24.06.2026,"109,68643",11643494.25,2451,"1277133312,60"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,24.06.2026,"35,246198",15318759.00,3950,"539928008,71"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,24.06.2026,"21,057514",12388116.00,173,"260862925,34"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,642027",12654872.00,223,"20779635,46"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,24.06.2026,"0,394978",3507787935.00,39481,"1385497674,48"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,24.06.2026,"2,404717",287026278.00,35,"690216883,99"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,253001",249218342.00,11,"312270839,36"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,971345",1012592.00,12,"983576,04"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"8,821168",101329403.00,45,"893843703,90"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,24.06.2026,"2,503921",95570686.00,502,"239301404,17"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,24.06.2026,"0,00",0.00,3054,"0,00"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,24.06.2026,"31,364089",6415502.00,2,"201216377,67"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,24.06.2026,"0,153924",1794699698.00,13206,"276248128,74"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,24.06.2026,"0,227509",139383788.00,1681,"31711090,21"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,24.06.2026,"8,323332",90349894.00,1,"752012138,57"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,24.06.2026,"0,00",0.00,7714,"0,00"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,24.06.2026,"0,00",0.00,5417,"0,00"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,24.06.2026,"41,456351",75563996.00,1,"3132607559,95"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"44,850518",141859.00,38,"6362449,69"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,24.06.2026,"0,785392",225848060.00,16,"177379202,08"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"3,889439",17573884.00,809,"68352543,61"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,24.06.2026,"22,985804",45440594.00,10,"1044488608,15"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,24.06.2026,"1,083813",46998640.00,630,"50937748,19"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,24.06.2026,"48,649698",16519617.00,606,"803674375,41"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,24.06.2026,"141,331185",1944511.00,12,"274820043,85"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,24.06.2026,"213,187673",17513699.00,19644,"3733704732,94"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,24.06.2026,"99,85376",2302470.00,1,"229910285,83"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,24.06.2026,"1,351259",78262194.00,11,"105752474,53"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,24.06.2026,"1,587026",164328532.00,12,"260793683,00"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"18,911275",62768135.00,10401,"1187025481,91"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,24.06.2026,"0,131842",12248770927.00,13067,"1614901536,43"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,24.06.2026,"0,174289",3325162435.00,4,"579540299,51"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,24.06.2026,"19,422383",55736192.00,59,"1082529669,07"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"26,059672",167751891.00,5,"4371559176,96"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"61,345181",456561662.00,6,"28007857993,86"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"1,648967",201463520.00,25,"332206622,54"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"4,685435",754698421.00,11,"3536090510,30"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,24.06.2026,"0,976322",82324237.00,168,"80374957,86"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"48,115463",21974290.00,1,"1057303135,68"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,24.06.2026,"3,272301",29897385.00,4,"97833244,58"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"51,876956",28610784.00,1,"1484240371,49"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,24.06.2026,"3,373895",43440340.00,943,"146563133,25"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,24.06.2026,"1,252585",679926.00,11,"851665,08"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,680388",2300561650.00,13,"1565274298,77"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,770099",331368445.00,11,"586554878,51"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,24.06.2026,"2,144972",10801275.00,643,"23168428,96"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,24.06.2026,"1,500139",780686600.00,775,"1171138273,24"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"70,775555",41727888.00,3,"2953314411,93"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,24.06.2026,"2,058199",76983517.00,2598,"158447425,74"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,24.06.2026,"1,659158",20262061.00,400,"33617961,98"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,24.06.2026,"53,836761",54750500.00,574,"2947589587,09"
BDC,AURA PORTFÖY BODRUM SERBEST FON,24.06.2026,"8,911773",42168740.00,34,"375798255,66"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,035679",682614467.00,72,"24354711,39"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"3,168218",1678298973.00,11,"5317216179,63"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,296294",152351139.00,9732,"349843008,20"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,676538",60092225.00,2400,"100746904,58"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,24.06.2026,"1,773187",5245915.00,56,"9301988,41"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"51,449059",203562943.00,1,"10473121770,32"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,24.06.2026,"0,915468",13492795.00,89,"12352224,24"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,248932",201526716.00,561,"251693148,87"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,270494",470029440.00,1,"1067198875,37"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,24.06.2026,"6,139398",9827380780.00,29722,"60334205133,45"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,60206",50568811.00,752,"81014290,14"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,820817",20154156.00,72,"36697033,53"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,24.06.2026,"3,067169",82684833.00,2075,"253608330,00"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,089139",1324754433.00,72,"118087715,45"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,224018",631190396.00,401,"1403778724,71"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,30832",63422911.00,904,"82977441,06"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,83267",306144543.00,41,"561061950,70"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,127052",1224797601.00,1,"1380410624,56"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,315214",387605765.00,12,"509784496,99"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,206519",2560193.00,12,"528728,60"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"3,353027",77638636.00,2145,"260324423,90"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,418086",397418713.00,3547,"563573983,32"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"7,734416",99736445.00,542,"771403129,56"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,280988",2323018343.00,14,"2975758634,81"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"2,464707",450025842.00,11212,"1109181826,32"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,24.06.2026,"1,537444",3398931144.00,204,"5225667752,10"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"1,695164",448335970.00,63,"760002986,81"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,342498",60339902.00,288,"81006194,56"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,24.06.2026,"51,388326",19343959.00,91,"994053677,78"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,24.06.2026,"1,204609",3819265565.00,1,"4600720397,61"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,24.06.2026,"47,898071",88318876.00,723,"4230303813,72"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"6,455897",935298004.00,15,"6038187166,60"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,24.06.2026,"1,56835",342672796.00,783,"537430965,00"
BLT,BULLS PORTFÖY ALTIN FONU,24.06.2026,"1,63534",189470249.00,2674,"309848327,85"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,00",0.00,24,"0,00"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,24.06.2026,"2,090199",335189140.00,253,"700611968,39"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,372718",60240143.00,202,"82692707,73"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,925377",250569682.00,11,"231871384,23"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,24.06.2026,"1,599546",24592538.00,229,"39336897,25"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,24.06.2026,"1,295378",12838664.00,265,"16630926,90"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"47,552983",24454727.00,9,"1162895220,48"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,511392",1739073934.00,1132,"2628422919,88"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,755558",135950765.00,12,"238669511,33"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,24.06.2026,"52,455734",2748429.00,11,"144170861,91"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,24.06.2026,"1,482453",346409146.00,631,"513535219,88"
BRB,BULLS PORTFÖY ARENA SERBEST FON,24.06.2026,"1,107756",659840963.00,11,"730942743,28"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,283566",101292788.00,35,"130015952,47"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,24.06.2026,"1,595602",67861810.00,1223,"108280436,00"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,24.06.2026,"4,811008",377029289.00,1568,"1813890851,53"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"6,94297",805715932.00,15,"5594061542,50"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,24.06.2026,"1,559785",45961322.00,284,"71689793,93"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,12815",22745612.00,414,"25660454,53"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,24.06.2026,"52,746",32662700.00,5,"1722826765,68"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,24.06.2026,"1,21446",7025135.00,135,"8531743,67"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,24.06.2026,"0,425524",2039522977.00,1,"867865911,75"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,24.06.2026,"0,245984",957333901.00,41,"235488593,39"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,24.06.2026,"1,15096",266368593.00,94,"306579701,60"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"0,676533",699707406.00,65,"473375046,20"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,24.06.2026,"1,351901",5653503590.00,1,"7642974688,10"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,120978",4133300.00,145,"4633336,54"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,24.06.2026,"1,624936",1670015527.00,3187,"2713667548,04"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"1,159319",757705538.00,18,"878422167,38"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),24.06.2026,"10,091148",5055174.00,637,"51012507,32"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,24.06.2026,"4,737447",51369977.00,988,"243362562,96"
