Dışa Aktarım Tarihi:,06.07.2026 10:01:30
Toplam Kayıt Sayısı:,2026

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,06.07.2026,"20,693632",6029277.00,173,"124767638,39"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,06.07.2026,"29,785119",1749020.00,12,"52094769,58"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,06.07.2026,"1,190794",58926378.00,20,"70169163,08"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"16,868012",9643754.00,4,"162670960,08"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"93,37589",4091000.00,3,"382000766,41"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"25,758247",2162287.00,1,"55696721,89"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"160,554604",8914753.00,3,"1431304641,11"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,06.07.2026,"0,102348",119589660016.00,16042,"12239751862,08"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,279547",18089590.00,90,"23146478,22"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,06.07.2026,"61,389491",82351376.00,1006,"5055509028,05"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,06.07.2026,"62,670798",1909602.00,121,"119676281,57"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,06.07.2026,"62,393114",79185995.00,1394,"4940660775,98"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,06.07.2026,"60,16145",7302031.00,296,"439300772,56"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,06.07.2026,"0,53237",386686017.00,9247,"205860035,89"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"51,415349",144744002.00,21056,"7442063374,77"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,06.07.2026,"0,513325",2007239427.00,13582,"1030365879,35"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,957674",2469490665.00,17189,"2364965982,37"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,06.07.2026,"3,803926",318546011.00,12,"1211725308,48"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,06.07.2026,"52,436059",258252259.00,2397,"13541730742,84"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,06.07.2026,"3,721609",1426593054.00,12,"5309221522,60"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,06.07.2026,"3,591157",1797654972.00,109,"6455660649,75"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,35397",4509346448.00,25753,"1596173982,77"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,06.07.2026,"12,867975",6027576501.00,144024,"77562701075,47"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,06.07.2026,"107,959486",11249525.25,2456,"1214492968,11"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,06.07.2026,"35,683207",14839046.00,3851,"529504749,31"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,06.07.2026,"21,226273",12368351.00,170,"262533990,15"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,62107",12609226.00,219,"20440443,24"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,06.07.2026,"0,383209",3403702986.00,38509,"1304329656,43"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,06.07.2026,"2,574931",287026278.00,35,"739072776,59"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,091644",249218342.00,11,"272057681,55"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,945706",1012592.00,12,"957614,49"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"8,47205",95326065.00,45,"807607146,75"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,06.07.2026,"2,54218",103467761.00,502,"263033708,03"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,06.07.2026,"0,00",0.00,3022,"0,00"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,06.07.2026,"31,093407",6415502.00,2,"199479815,79"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,06.07.2026,"0,156821",2103317232.00,13256,"329844501,43"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,06.07.2026,"0,228891",139302840.00,1672,"31885230,14"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,06.07.2026,"8,443951",90349894.00,1,"762910059,94"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,06.07.2026,"0,00",0.00,7626,"0,00"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,06.07.2026,"0,00",0.00,5353,"0,00"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,06.07.2026,"40,878732",75563996.00,1,"3088960311,67"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,06.07.2026,"44,831388",141866.00,40,"6360049,67"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,06.07.2026,"0,757925",225848060.00,16,"171175872,81"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"3,851483",16194584.00,800,"62373160,21"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,06.07.2026,"22,357261",45299019.00,9,"1012761976,23"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,06.07.2026,"1,094741",47165788.00,613,"51634342,77"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,06.07.2026,"49,091392",15582682.00,603,"764975552,06"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,06.07.2026,"142,474337",2028702.00,12,"289037972,31"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,06.07.2026,"215,735009",18264887.00,19888,"3940375562,07"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,06.07.2026,"101,131917",2302470.00,1,"232853203,94"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,06.07.2026,"1,344443",78262194.00,11,"105219094,96"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,06.07.2026,"1,608109",164328532.00,12,"264258124,06"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"18,290475",61678485.00,10223,"1128128798,63"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,06.07.2026,"0,133496",11980378054.00,13045,"1599337512,63"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,06.07.2026,"0,176619",3325162435.00,4,"587285681,39"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,06.07.2026,"0,00",0.00,59,"0,00"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"26,35137",167751891.00,5,"4420492123,94"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"61,751084",456561338.00,6,"28193157396,27"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,06.07.2026,"1,718264",201881936.00,25,"346886560,79"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"4,963649",754698421.00,11,"3746058229,64"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,06.07.2026,"0,985501",80280388.00,159,"79116428,24"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"48,468111",21974290.00,1,"1065052329,48"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,06.07.2026,"0,00",0.00,4,"0,00"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"52,294366",28610784.00,1,"1496182814,50"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,06.07.2026,"3,41236",42204619.00,929,"144017334,83"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,06.07.2026,"1,2824",679926.00,11,"871937,17"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,654012",2300561650.00,13,"1504596066,90"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,582385",331358941.00,11,"524337285,02"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,06.07.2026,"2,172401",11164542.00,665,"24253859,44"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,06.07.2026,"1,523966",788277326.00,764,"1201307681,22"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"71,638598",41727888.00,3,"2989327374,77"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,06.07.2026,"2,021389",75374100.00,2547,"152360350,68"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,06.07.2026,"1,694594",19848057.00,380,"33634399,11"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,06.07.2026,"54,376619",61837008.00,593,"3362487428,60"
BDC,AURA PORTFÖY BODRUM SERBEST FON,06.07.2026,"8,786405",42052362.00,34,"369489077,27"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,000176",852614467.00,73,"149867,74"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"3,254956",1576284730.00,11,"5130737077,40"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"2,329358",144427716.00,9255,"336423841,88"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,651961",59773579.00,2374,"98743621,62"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,06.07.2026,"1,74337",5274531.00,56,"9195457,15"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"52,114624",203562943.00,1,"10608606166,40"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,06.07.2026,"0,887724",13657552.00,98,"12124137,02"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,173495",245644699.00,570,"288262796,09"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"2,292346",470029440.00,1,"1077469968,49"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,06.07.2026,"6,218056",9946900415.00,29464,"61850388318,18"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,597982",49686435.00,709,"79398030,93"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,8156",19763804.00,69,"35883168,50"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,06.07.2026,"3,006997",77802619.00,1942,"233952226,63"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,121593",1937514550.00,72,"235587968,51"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,00",0.00,418,"0,00"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,284418",65073296.00,887,"83581314,89"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,506721",483247740.00,41,"728119356,86"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,1695",1224797601.00,1,"1432400929,54"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,64254",386931004.00,12,"635549841,01"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,193936",2560193.00,12,"496513,37"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"3,290438",73220947.00,2115,"240928976,61"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,397027",390620090.00,3463,"545706959,80"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"7,897086",99739724.00,543,"787653189,50"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,350419",2323018343.00,14,"3137047079,46"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"2,388622",415424175.00,10971,"992291157,30"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,06.07.2026,"1,558111",2400768095.00,213,"3740663222,61"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,06.07.2026,"1,710729",448335970.00,62,"766981166,86"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,343726",60493883.00,299,"81287229,13"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,06.07.2026,"51,705076",12347741.00,89,"638440890,32"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,06.07.2026,"1,220331",4027197464.00,1,"4914512765,86"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,06.07.2026,"48,219228",108936944.00,742,"5252855393,09"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"6,455465",935298004.00,15,"6037783931,57"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,06.07.2026,"1,588362",340619410.00,799,"541026760,05"
BLT,BULLS PORTFÖY ALTIN FONU,06.07.2026,"1,671286",165861845.00,2596,"277202529,97"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"3,24826",128857836.00,2476,"418563769,01"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,06.07.2026,"2,124227",335475124.00,265,"712625237,52"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,265981",60035208.00,206,"76003442,16"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,819304",250569682.00,11,"205292679,81"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,06.07.2026,"1,621015",65612874.00,228,"106359437,79"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,06.07.2026,"1,305827",12395477.00,256,"16186352,05"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"47,960006",25804440.00,10,"1237581099,16"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,498889",1738723047.00,1094,"2606152104,54"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,907246",108446508.00,11,"206834127,04"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,06.07.2026,"52,666438",2748429.00,11,"144749964,56"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,06.07.2026,"1,504218",377538907.00,701,"567900798,20"
BRB,BULLS PORTFÖY ARENA SERBEST FON,06.07.2026,"1,194555",659840963.00,11,"788216472,70"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,292616",101487223.00,36,"131184036,91"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,06.07.2026,"1,57101",64607444.00,1223,"101498969,07"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,06.07.2026,"4,871926",377293819.00,1564,"1838147529,50"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"6,885839",805715932.00,15,"5548029842,53"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,06.07.2026,"1,578597",58902305.00,282,"92983007,53"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,148241",22346296.00,397,"25658931,90"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,06.07.2026,"53,205036",32662700.00,5,"1737820122,52"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,06.07.2026,"1,22815",6886851.00,128,"8458089,02"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,06.07.2026,"0,420533",2039522977.00,1,"857685964,52"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,06.07.2026,"0,249155",957333901.00,41,"238524412,56"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,06.07.2026,"1,157663",274428741.00,97,"317695965,11"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"0,630739",699707406.00,65,"441332717,43"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,06.07.2026,"1,282957",5653503590.00,1,"7253202201,62"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,03968",4572925.00,142,"4754377,37"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,06.07.2026,"1,646901",1835584390.00,3414,"3023025249,48"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"1,124031",757705538.00,18,"851684191,37"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),06.07.2026,"10,096117",4570695.00,620,"46146273,05"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,06.07.2026,"4,834498",48903632.00,973,"236424513,48"
