Dışa Aktarım Tarihi:,15.06.2026 11:29:45
Toplam Kayıt Sayısı:,2017

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,15.06.2026,"3,514856",1864548655.00,109,"6553619440,48"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,353842",5536778219.00,26345,"1959145955,92"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,15.06.2026,"12,584597",6133378485.00,138268,"77186097978,25"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,15.06.2026,"104,301771",11344849.25,2467,"1183287869,79"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,15.06.2026,"34,910562",15651707.00,4032,"546409880,54"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,15.06.2026,"20,827396",12807238.00,174,"266741423,69"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,607147",12701947.00,223,"20413893,32"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,15.06.2026,"0,393657",3548530318.00,39817,"1396902984,22"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,15.06.2026,"2,553654",287026278.00,35,"732965721,98"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,070735",249218342.00,11,"266846732,24"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,981617",1012592.00,12,"993977,56"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"8,046706",107122419.00,46,"861982578,50"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,15.06.2026,"2,474743",89050745.00,518,"220377701,32"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,15.06.2026,"6,715756",13678798.00,3073,"91863467,30"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,15.06.2026,"30,621117",6415502.00,2,"196449836,22"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,15.06.2026,"0,151993",1839464192.00,13232,"279585862,50"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,15.06.2026,"0,227267",140665312.00,1676,"31968578,06"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,15.06.2026,"8,212081",90349894.00,1,"741960647,27"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,15.06.2026,"15,389279",273617628.00,7739,"4210777930,60"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,15.06.2026,"17,930897",183170307.00,5457,"3284407832,81"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,15.06.2026,"40,795911",75563996.00,1,"3082702072,41"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,15.06.2026,"44,638555",141813.00,38,"6330327,42"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,15.06.2026,"0,789553",225848060.00,16,"178318956,38"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"3,763901",18046020.00,820,"67923423,95"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,15.06.2026,"22,101591",45440594.00,10,"1004309432,57"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,15.06.2026,"1,096906",49489946.00,627,"54285829,20"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,15.06.2026,"48,151916",16461653.00,607,"792660130,29"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,15.06.2026,"148,593784",1927510.00,12,"286416004,19"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,15.06.2026,"211,123686",17869423.00,19453,"3772658444,88"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,15.06.2026,"99,029227",2302470.00,1,"228011824,30"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,15.06.2026,"1,33234",78262194.00,11,"104271876,57"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,15.06.2026,"1,568229",157977532.00,12,"247744955,90"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"18,396376",63506474.00,10480,"1168288947,17"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,15.06.2026,"0,130533",13158687318.00,13122,"1717644882,34"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,15.06.2026,"0,172572",3325162435.00,4,"573828888,04"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,15.06.2026,"19,203576",53102007.00,44,"1019748447,19"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"25,777789",167742494.00,5,"4324030620,69"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"60,876712",457506454.00,7,"27851488467,79"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,15.06.2026,"1,581478",200612625.00,25,"317264409,81"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"5,864395",754698421.00,11,"4425849813,12"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,15.06.2026,"0,963684",83110760.00,169,"80092542,91"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"47,655039",21974290.00,1,"1047185640,00"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,15.06.2026,"3,218141",37508385.00,4,"120707285,04"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"51,368797",28610784.00,1,"1469701553,34"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,15.06.2026,"3,347107",45835361.00,961,"153415850,45"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,15.06.2026,"1,196324",679926.00,11,"813411,75"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,618163",2300561650.00,13,"1422121414,81"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,773744",331368445.00,11,"587762751,74"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,15.06.2026,"2,120369",11652373.00,649,"24707327,81"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,15.06.2026,"1,482448",816410485.00,766,"1210286172,35"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"69,009204",41727888.00,3,"2879608326,40"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,15.06.2026,"2,026126",80028557.00,2593,"162147957,32"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,15.06.2026,"1,663181",21578304.00,416,"35888628,68"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,15.06.2026,"54,224011",49127975.00,561,"2663915858,71"
BDC,AURA PORTFÖY BODRUM SERBEST FON,15.06.2026,"8,687353",42266340.00,36,"367182613,02"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,082283",682616467.00,74,"56167542,74"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"2,880794",1678298973.00,11,"4834833019,13"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"2,375597",170036027.00,10279,"403937140,85"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,635121",60890992.00,2409,"99564142,80"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,15.06.2026,"1,728729",5234322.00,56,"9048725,86"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"51,377453",199967069.00,1,"10273798722,67"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,15.06.2026,"0,949076",13002722.00,89,"12340572,16"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,173344",253176742.00,551,"297063341,56"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"2,281477",470029440.00,1,"1072361400,29"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,15.06.2026,"6,07939",9378557965.00,30061,"57015914887,99"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,566097",45583587.00,750,"71388330,78"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,775336",20006235.00,73,"35517781,86"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,15.06.2026,"3,031004",90869478.00,2172,"275425717,51"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,186139",1324756433.00,74,"246588869,27"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"2,200174",602862783.00,393,"1326402836,02"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,264819",57339837.00,894,"72524514,15"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,965711",420190405.00,42,"825972887,57"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,15783",1224797601.00,1,"1418107765,09"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,527702",387605765.00,12,"592146227,04"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,19911",2560193.00,12,"509758,89"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"3,292871",79455645.00,2144,"261637169,99"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,396042",405544741.00,3583,"566157566,61"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"7,651178",99731643.00,521,"763064572,72"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,294637",2323018343.00,14,"3007464711,03"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"2,396648",422435395.00,11359,"1012429126,19"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,15.06.2026,"1,522669",3747619059.00,199,"5706381907,52"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,15.06.2026,"1,683246",506359356.00,68,"852327302,05"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,305903",60310927.00,295,"78760193,21"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,15.06.2026,"51,013024",18752981.00,91,"956646274,36"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,15.06.2026,"1,19301",3822315361.00,1,"4560060710,97"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,15.06.2026,"47,52433",74842306.00,697,"3556830438,41"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"6,497974",935298004.00,15,"6077542048,80"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,15.06.2026,"1,552665",327026162.00,773,"507762057,95"
BLT,BULLS PORTFÖY ALTIN FONU,15.06.2026,"1,631389",193457360.00,2716,"315604155,56"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"3,018523",832558475.00,25,"2513096902,35"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,15.06.2026,"2,05828",334899415.00,244,"689316833,73"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,26896",59356389.00,187,"75320884,68"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,941609",250569682.00,11,"235938685,49"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,15.06.2026,"1,581403",25141995.00,238,"39759633,04"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,15.06.2026,"1,279624",13192913.00,274,"16881967,94"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"47,03949",24454727.00,9,"1150337880,33"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,282119",1739962367.00,1112,"2230839213,12"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,659513",245967790.00,15,"408186710,71"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,15.06.2026,"51,932326",2748429.00,11,"142732311,66"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,15.06.2026,"1,466136",223821437.00,590,"328152607,09"
BRB,BULLS PORTFÖY ARENA SERBEST FON,15.06.2026,"1,078782",659840963.00,11,"711824393,34"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,270014",101311557.00,35,"128667064,08"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,15.06.2026,"1,568751",61813348.00,1165,"96969777,05"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,15.06.2026,"4,765008",379551460.00,1578,"1808565612,20"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"6,744755",805715932.00,15,"5434356496,45"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,15.06.2026,"1,544245",44614313.00,253,"68895423,50"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,088512",24584391.00,430,"26760396,85"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,15.06.2026,"52,304661",32662700.00,5,"1708411444,74"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,15.06.2026,"1,203384",7061473.00,140,"8497664,52"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,15.06.2026,"0,417854",2039522977.00,1,"852223811,40"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,15.06.2026,"0,243616",957334901.00,42,"233222234,77"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,15.06.2026,"1,1397",209551919.00,90,"238826334,70"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"0,694545",699708406.00,66,"485978946,97"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,15.06.2026,"1,310272",5653503590.00,1,"7407626525,26"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,04648",5023972.00,140,"5257484,24"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,15.06.2026,"1,59102",1519267998.00,2995,"2417185759,76"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"1,141509",757705538.00,18,"864927392,50"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),15.06.2026,"10,413034",5124103.00,651,"53357459,03"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,15.06.2026,"4,611497",51943362.00,992,"239536677,60"
