Dışa Aktarım Tarihi:,11.08.2026 16:15:32
Toplam Kayıt Sayısı:,2031

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AC7,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"4,951376",645110244.00,44,"3194183341,30"
AC8,PARDUS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"193,384586",15198742.00,96,"2939202431,51"
ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),11.08.2026,"44,442879",4064292.00,1347,"180628838,14"
ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,11.08.2026,"5,873088",57772628.97,1496,"339303749,90"
ACN,İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON,11.08.2026,"12,492117",51336945.00,16,"641307123,82"
ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,11.08.2026,"56,576811",25285755.00,159,"1430587369,93"
ADE,AK PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,11.08.2026,"0,885009",812178660.00,25695,"718785537,14"
ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,188242",3051876397.00,21409,"3626367844,12"
AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,11.08.2026,"112,122399",555694.28,1374,"62305775,91"
AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,11.08.2026,"0,17071",7543177869.00,34966,"1287693100,28"
AEV,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"2,114849",4495682.00,438,"9507688,37"
AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,11.08.2026,"1,287603",4303994064.00,45656,"5541837285,71"
AFO,AK PORTFÖY ALTIN FONU,11.08.2026,"1,309134",14778966096.00,81326,"19347649118,71"
AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,11.08.2026,"0,346547",2493814798.00,27722,"864222804,07"
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,11.08.2026,"0,973505",19929562657.00,137825,"19401530417,28"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,11.08.2026,"0,613329",2214639583.00,14836,"1358301867,57"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,11.08.2026,"9,317459",13068869.00,2477,"121768657,49"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,11.08.2026,"10,763347",21370610.00,15,"230019294,05"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),11.08.2026,"36,372438",3267787.00,2620,"118857378,55"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,11.08.2026,"68,698561",440814.00,96,"30283287,45"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,11.08.2026,"11,26128",13410327.00,586,"151017443,99"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,11.08.2026,"21,417793",6018652.00,180,"128906244,73"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,11.08.2026,"30,975416",1749021.00,13,"54176653,57"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,11.08.2026,"1,2356",48917698.00,17,"60442683,57"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"17,440228",9643754.00,4,"168189272,26"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"95,652212",3942000.00,3,"377061019,01"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"26,392954",2162287.00,1,"57069141,22"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"164,48037",8958187.00,3,"1473445914,12"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,11.08.2026,"0,10629",130794767122.00,20961,"13902117525,32"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,316072",8254671.00,88,"10863737,52"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,11.08.2026,"62,927632",47294038.00,981,"2976101839,06"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,11.08.2026,"64,177046",1939519.00,131,"124472600,27"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,11.08.2026,"63,941384",74065462.00,1323,"4735848160,87"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,11.08.2026,"61,42462",6860268.00,273,"421389353,94"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,11.08.2026,"0,534313",310336820.00,9107,"165816967,51"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"51,136508",152983801.00,20379,"7823057358,73"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,11.08.2026,"0,524755",1975184098.00,13419,"1036488368,91"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,923536",2497064949.00,16958,"2306129329,54"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,11.08.2026,"3,947132",318546011.00,12,"1257342996,68"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,11.08.2026,"53,667605",257756977.00,2360,"13833199735,42"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,11.08.2026,"3,865061",1426593054.00,12,"5513869766,31"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,11.08.2026,"3,725842",2305137711.00,107,"8588578043,95"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,362168",4357094852.00,25031,"1578001746,66"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,11.08.2026,"13,369241",6527011866.00,145563,"87261194794,70"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,11.08.2026,"109,714686",12146340.25,2712,"1332631901,66"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,11.08.2026,"37,084277",15014371.00,3687,"556797086,78"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,11.08.2026,"21,698118",11824623.00,161,"256572059,55"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,540944",12548776.00,208,"19336960,41"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,11.08.2026,"0,363249",3031131410.00,36386,"1101054999,41"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,11.08.2026,"2,783974",286997151.00,35,"798992738,79"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,963138",249218342.00,11,"240031581,77"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,853449",1010581.00,12,"862479,19"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"8,201636",95325057.00,45,"781821378,50"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,11.08.2026,"2,638158",99344451.00,484,"262086404,08"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,11.08.2026,"6,63576",12546255.00,2915,"83253943,11"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,11.08.2026,"33,021592",6415502.00,2,"211850089,15"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,11.08.2026,"0,158985",1667740674.00,13061,"265146201,97"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,11.08.2026,"0,251832",185738165.00,1962,"46774799,97"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,11.08.2026,"8,751517",90349894.00,1,"790698597,95"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,11.08.2026,"15,984604",252147798.00,7431,"4030482767,99"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,11.08.2026,"18,414979",173271836.00,5139,"3190797200,02"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,11.08.2026,"40,435984",75563996.00,1,"3055504570,55"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,11.08.2026,"45,27029",150456.00,40,"6811186,73"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,11.08.2026,"0,731707",225848060.00,16,"165254666,17"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"3,832548",15901984.00,766,"60945120,13"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,11.08.2026,"22,423052",45294433.00,9,"1015639411,07"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,11.08.2026,"1,182257",36527839.00,699,"43185286,81"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,11.08.2026,"49,964798",12864495.00,567,"642771893,15"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,11.08.2026,"137,887101",2028702.00,12,"279731837,13"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,11.08.2026,"224,071444",17204097.00,19606,"3854946856,00"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,11.08.2026,"93,875799",2302470.00,1,"216146210,16"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,11.08.2026,"1,367562",78262194.00,11,"107028416,00"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,11.08.2026,"1,636427",189103512.00,12,"309454017,32"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"18,904173",59191947.00,9839,"1118974807,77"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,11.08.2026,"0,138602",11842692000.00,13118,"1641421808,89"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,11.08.2026,"0,183823",3325162435.00,4,"611240127,06"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,11.08.2026,"20,772979",74499045.00,62,"1547567079,93"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"27,067911",167557260.00,5,"4535424989,56"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"63,372388",396560996.00,6,"25131017267,04"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,11.08.2026,"1,818954",202221164.00,29,"367831026,32"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"2,777357",854692790.00,12,"2373786844,45"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,11.08.2026,"1,013733",90810913.00,183,"92057981,60"
BAI,BV PORTFÖY ALTIN KATILIM FONU,11.08.2026,"1,071628",37569873.00,52,"40260942,13"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"49,630849",21974290.00,1,"1090602679,00"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,11.08.2026,"3,127634",23497385.00,4,"73491231,18"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"53,578876",28610784.00,1,"1532933653,84"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,11.08.2026,"3,554365",38213182.00,888,"135823604,47"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,11.08.2026,"1,210314",679926.00,11,"822924,10"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,631775",2300561650.00,13,"1453438452,70"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,030224",346308033.00,11,"356774806,36"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,11.08.2026,"2,229764",10282565.00,622,"22927689,06"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,11.08.2026,"1,59578",893344190.00,813,"1425580974,08"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"75,685687",41712119.00,3,"3157010394,46"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,11.08.2026,"1,992891",61074652.00,2298,"121715103,70"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,11.08.2026,"1,849705",19530324.00,514,"36125332,81"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,11.08.2026,"56,214457",108036417.00,759,"6073208495,88"
BDC,AURA PORTFÖY BODRUM SERBEST FON,11.08.2026,"8,822033",40257484.00,33,"355152871,46"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,000228",1078899892204.00,72,"245532170,00"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"3,103972",1339804906.00,11,"4158716882,55"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"2,135999",118787510.00,8178,"253729957,09"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,661898",58223186.00,2293,"96761010,29"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,11.08.2026,"1,789425",5208488.00,59,"9320197,08"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"53,705891",203562943.00,1,"10932529261,57"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,11.08.2026,"0,994955",16744274.00,175,"16659792,14"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,103864",195701879.00,553,"216028232,71"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"2,429911",470029440.00,1,"1142129877,47"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,11.08.2026,"6,466028",9598582393.00,29234,"62064704838,32"
BGR,AK PORTFÖY BIST GYO ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,001172",33576320.00,66,"33615666,33"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,691192",51181504.00,735,"86557747,29"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,814476",20187548.00,67,"36629812,54"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,11.08.2026,"3,041507",64881697.00,1634,"197338105,44"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,16938",1937513182.00,71,"328175542,54"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"2,329776",874836283.00,434,"2038172490,24"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,272091",75241103.00,822,"95713529,65"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,260284",472181135.00,41,"595082269,71"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,193972",1224797601.00,1,"1462373748,20"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,378754",90618026.00,14,"124939938,82"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,228609",3702290.00,18,"846377,85"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"3,180176",70382773.00,2029,"223829572,80"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,409412",370330744.00,3302,"521948494,90"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"8,696521",99736449.00,533,"867360139,18"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,250052",2325734332.00,14,"2907288595,86"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"2,396232",383222896.00,10395,"918291051,06"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,11.08.2026,"1,621337",2496196431.00,220,"4047174550,40"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,11.08.2026,"1,767157",443494037.00,60,"783723411,97"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,389412",60616407.00,333,"84221174,75"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,11.08.2026,"52,948141",13826922.00,107,"732109810,67"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,11.08.2026,"1,268522",1000918213.00,1,"1269687057,48"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,11.08.2026,"49,476012",128195947.00,955,"6342624196,77"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"5,171651",935298004.00,15,"4837034932,99"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,11.08.2026,"1,65088",315308820.00,747,"520537119,07"
BLT,BULLS PORTFÖY ALTIN FONU,11.08.2026,"1,843579",187779425.00,3009,"346186165,67"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"3,157727",207971106.00,5129,"656716076,53"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,11.08.2026,"2,153218",314756337.00,243,"677738987,32"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,140724",47936400.00,182,"54682203,54"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,798659",250569682.00,11,"200119626,68"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,11.08.2026,"1,673132",59627533.00,231,"99764761,68"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,11.08.2026,"1,394339",42595488.00,264,"59392564,83"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"49,302598",25804440.00,10,"1272225926,15"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,64898",1611963921.00,986,"2658095943,60"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,684078",35573380.00,10,"59908361,70"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,11.08.2026,"54,980405",2748429.00,11,"151109740,20"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,11.08.2026,"1,57121",338094129.00,1104,"531216793,88"
BRB,BULLS PORTFÖY ARENA SERBEST FON,11.08.2026,"1,001139",571381465.00,11,"572032474,73"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"1,337523",101658952.00,38,"135971164,32"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,11.08.2026,"1,564535",53562801.00,1067,"83800866,11"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,11.08.2026,"5,063795",354125553.00,1601,"1793219086,17"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"6,329957",805206408.00,15,"5096922165,62"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,11.08.2026,"1,64099",53464364.00,305,"87734504,28"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,912743",18349600.00,361,"16748468,61"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,11.08.2026,"54,705778",28212700.00,5,"1543397697,52"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,11.08.2026,"1,209363",6962115.00,135,"8419727,13"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,11.08.2026,"0,427037",2039522977.00,1,"870952306,69"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,11.08.2026,"0,13396",957331903.00,41,"128244014,00"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,11.08.2026,"1,184",298403327.00,91,"353309520,00"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,490646",699706398.00,65,"343308099,31"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,11.08.2026,"1,265102",5653503590.00,1,"7152259440,77"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,94961",7138350.00,137,"6778648,69"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,11.08.2026,"1,730898",1292937270.00,2817,"2237942542,29"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),11.08.2026,"0,998263",757705538.00,18,"756389664,04"
