Dışa Aktarım Tarihi:,18.05.2026 10:27:42
Toplam Kayıt Sayısı:,2004

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,18.05.2026,"0,989477",26229978407.00,145757,"25953973387,85"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,18.05.2026,"0,535362",2200822025.00,15295,"1178236925,37"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,18.05.2026,"8,763307",11076150.00,2451,"97063702,29"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,18.05.2026,"9,78068",21370610.00,15,"209019103,27"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),18.05.2026,"38,008904",3864150.00,2629,"146872106,73"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,18.05.2026,"66,777066",432530.00,102,"28883084,24"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,18.05.2026,"10,370523",20893806.00,589,"216679699,13"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,18.05.2026,"20,4315",5949127.00,165,"121549590,83"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,18.05.2026,"27,619058",23436880.00,12,"647304541,40"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,18.05.2026,"1,131143",58917876.00,17,"66644569,17"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"17,014996",9643754.00,4,"164088433,37"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"90,100183",4091000.00,3,"368599847,17"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"25,14528",2162287.00,1,"54371311,82"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"154,562784",8757734.00,1,"1353619744,34"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,18.05.2026,"0,097146",124203467771.00,13535,"12065895789,41"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,227545",17837438.00,98,"21896255,67"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,18.05.2026,"59,447425",75083625.00,1018,"4463528174,45"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,18.05.2026,"60,756205",2287548.00,135,"138982735,19"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,18.05.2026,"60,447228",84758062.00,1446,"5123389887,04"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,18.05.2026,"58,579867",9459388.00,348,"554129690,58"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,18.05.2026,"0,503909",390399292.00,9354,"196725736,73"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"54,451826",162766723.00,22307,"8862945251,34"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,18.05.2026,"0,493937",2124695830.00,13773,"1049466918,14"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,936209",2352400176.00,17445,"2202338957,89"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,18.05.2026,"3,615803",318546011.00,12,"1151799569,66"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,18.05.2026,"50,934658",295844650.00,2452,"15068746037,00"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,18.05.2026,"3,534807",1426593054.00,12,"5042731435,83"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,18.05.2026,"3,415588",1938695759.00,111,"6621786495,51"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,374783",5534926261.00,26714,"2074397098,47"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,18.05.2026,"12,223863",6589616637.00,144072,"80550570592,26"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,18.05.2026,"99,932672",11208925.25,2529,"1120137853,66"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,18.05.2026,"33,897683",18248598.00,4126,"618585198,06"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,18.05.2026,"20,528907",13094628.00,177,"268818400,61"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,622104",12996664.00,239,"21081941,82"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,18.05.2026,"0,386666",2854206346.00,36830,"1103624066,77"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,18.05.2026,"3,181974",287026278.00,35,"913310154,75"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,363307",249218342.00,11,"339760985,82"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,965535",1026592.00,12,"991210,76"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"8,084455",120598795.00,46,"974975556,91"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,18.05.2026,"2,387312",79103257.00,501,"188844181,01"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,18.05.2026,"0,00",0.00,3118,"0,00"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,18.05.2026,"32,479457",6415502.00,2,"208372021,67"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,18.05.2026,"0,147832",1997426800.00,13403,"295283690,67"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,18.05.2026,"0,228681",152919485.00,1661,"34969737,28"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,18.05.2026,"7,969945",90349894.00,1,"720083650,23"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,18.05.2026,"0,00",0.00,7838,"0,00"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,18.05.2026,"0,00",0.00,5582,"0,00"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,18.05.2026,"39,718532",75563996.00,1,"3001290965,27"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,18.05.2026,"45,059883",146096.00,41,"6583068,70"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,18.05.2026,"0,778787",225848060.00,16,"175887631,72"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"3,840622",18083810.00,844,"69453077,57"
ATJ,AZİMUT PORTFÖY ÇINAR SERBEST (TL) ÖZEL FON,18.05.2026,"22,909261",46121402.00,10,"1056607234,91"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,18.05.2026,"1,176409",48553271.00,615,"57118502,80"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,18.05.2026,"46,702515",18441999.00,610,"861287727,74"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,18.05.2026,"154,261315",1685745.00,11,"260045239,82"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,18.05.2026,"205,138036",17329035.00,19829,"3554844202,42"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,18.05.2026,"97,1155",2302470.00,1,"223605525,16"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,18.05.2026,"1,32362",78262194.00,11,"103589421,28"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,18.05.2026,"1,516947",157977532.00,12,"239643493,09"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"19,055865",64731605.00,10367,"1233516710,38"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,18.05.2026,"0,126804",13136471875.00,13122,"1665754648,02"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,18.05.2026,"0,167343",3325162435.00,4,"556442643,64"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,18.05.2026,"19,339159",53107507.00,44,"1027054499,46"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"25,230292",170546736.00,5,"4302943926,95"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"59,765388",457507251.00,7,"27343098225,28"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,18.05.2026,"1,543896",200636839.00,25,"309762322,44"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"6,863091",754698421.00,11,"5179563966,70"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,18.05.2026,"0,954749",78664895.00,118,"75105258,43"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"46,885062",21974290.00,1,"1030265950,16"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,18.05.2026,"3,328333",46020385.00,4,"153171172,51"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"50,550599",28610784.00,1,"1446292269,75"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,18.05.2026,"3,257517",50724233.00,1044,"165235041,31"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,18.05.2026,"1,516499",679926.00,11,"1031107,09"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,618296",2300561650.00,13,"1422427724,12"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,306611",331388445.00,12,"764384286,43"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,18.05.2026,"2,061145",13633952.00,715,"28101553,92"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,18.05.2026,"1,428751",802548448.00,776,"1146642268,28"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"65,994695",41694041.00,3,"2751585518,57"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,18.05.2026,"1,958163",81948005.00,2336,"160467592,17"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,18.05.2026,"1,754031",31113781.00,460,"54574524,63"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,18.05.2026,"53,546799",22335170.00,497,"1195976863,11"
BDC,AURA PORTFÖY BODRUM SERBEST FON,18.05.2026,"9,297445",42931846.00,39,"399156459,34"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,495872",815396609.00,74,"404331976,71"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,989839",1678298973.00,11,"5017843688,29"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,475983",197691340.00,11505,"489480486,95"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,644274",62148569.00,2461,"102189247,46"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,18.05.2026,"1,7531",5237503.00,60,"9181866,62"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"50,290337",70633762.00,1,"3552195678,47"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,18.05.2026,"1,022799",11041277.00,97,"11293003,19"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,13976",234955069.00,566,"267792410,58"
BGH,AZİMUT PORTFÖY BGN SERBEST ÖZEL FON,18.05.2026,"2,38472",470029440.00,1,"1120888568,13"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,18.05.2026,"5,905501",10839337298.00,30734,"64011716551,59"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,564379",45125032.00,807,"70592639,24"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,959496",20252383.00,76,"39684458,51"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,18.05.2026,"3,08199",104638322.00,2428,"322494262,30"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,421545",2390113486.00,74,"1007539590,26"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,136076",371469496.00,358,"793487033,80"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,278594",65319292.00,870,"83516840,23"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,019022",455771847.00,42,"920213373,27"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,14683",931314599.00,1,"1068059426,14"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,03741",387605765.00,12,"789711798,75"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,210189",2560193.00,12,"538124,53"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"3,348459",78081438.00,2231,"261452490,91"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,404476",414086613.00,3719,"581574769,45"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"7,641604",99748686.00,469,"762239942,14"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,4626",2323018343.00,14,"3397645807,16"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,475067",429776787.00,11736,"1063726317,17"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,18.05.2026,"1,477165",4302721899.00,192,"6355831026,06"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,18.05.2026,"1,654806",503057630.00,76,"832462783,39"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,311906",59788693.00,332,"78437125,47"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,18.05.2026,"50,139291",19860892.00,89,"995811039,49"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,18.05.2026,"1,157697",2886291546.00,1,"3341450301,48"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,18.05.2026,"46,632895",53732630.00,622,"2505708103,83"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"7,159857",934440204.00,15,"6690458609,34"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,18.05.2026,"1,506259",330018996.00,758,"497094186,46"
BLT,BULLS PORTFÖY ALTIN FONU,18.05.2026,"1,739873",193236032.00,2772,"336206243,82"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"2,497477",822794569.00,23,"2054910626,69"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,18.05.2026,"1,990449",355106457.00,249,"706821314,02"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,226325",83650516.00,190,"102582713,13"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,958521",250569682.00,11,"240176389,75"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,18.05.2026,"1,562633",25825516.00,248,"40355806,28"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,18.05.2026,"1,25432",16272367.00,307,"20410759,69"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"46,22024",24504227.00,9,"1132591242,35"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,396287",1651537851.00,1235,"2306020412,55"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,80773",266834182.00,15,"482364268,37"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,18.05.2026,"50,610246",2748429.00,11,"139098668,01"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,18.05.2026,"1,418275",211982873.00,444,"300650086,31"
BRB,BULLS PORTFÖY ARENA SERBEST FON,18.05.2026,"1,389345",659840963.00,11,"916746956,85"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,241191",101244250.00,37,"125663443,07"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,18.05.2026,"1,520467",75280731.00,1240,"114461855,56"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,18.05.2026,"4,626297",351025114.00,1606,"1623946428,05"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"6,046459",805715932.00,15,"4871728690,27"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,18.05.2026,"1,497743",57628017.00,254,"86311939,29"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,177393",25378446.00,448,"29880402,62"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,18.05.2026,"51,37359",32662700.00,5,"1678000143,28"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,18.05.2026,"1,183522",6437849.00,145,"7619332,72"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,18.05.2026,"0,421214",2039522977.00,1,"859074634,37"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,18.05.2026,"0,717411",36050.00,40,"25862,65"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,18.05.2026,"1,120098",480640290.00,94,"538364277,24"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"0,616853",699710404.00,66,"431618672,14"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,18.05.2026,"1,336244",5653503590.00,1,"7554457981,30"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,010931",6488003.00,157,"6558920,89"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,18.05.2026,"1,515001",1246974231.00,2442,"1889166624,69"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,692005",35455087.00,18,"59990182,60"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"10,363058",5473776.00,678,"56725059,72"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,18.05.2026,"4,394633",52246839.00,947,"229605697,94"
BTJ,ATLAS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.05.2026,"1,273998",21862573.00,65,"27852879,67"
