Dışa Aktarım Tarihi:,01.07.2026 11:24:47
Toplam Kayıt Sayısı:,2025

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,01.07.2026,"5,92604",57481640.97,1527,"340638490,30"
ACN,İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON,01.07.2026,"12,187804",51336945.00,16,"625684607,11"
ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,01.07.2026,"55,053351",25414972.00,153,"1399179368,05"
ADE,AK PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,01.07.2026,"0,841278",954486221.00,26013,"802988731,39"
ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,38547",3493157553.00,21675,"4839663408,64"
AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,01.07.2026,"105,743531",588460.28,1436,"62225867,86"
AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,01.07.2026,"0,149925",7333476910.00,32480,"1099472310,39"
AEV,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,987637",5862430.00,424,"11652380,37"
AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,01.07.2026,"1,178415",4237800517.00,45242,"4993889512,83"
AFO,AK PORTFÖY ALTIN FONU,01.07.2026,"1,192564",15368411188.00,83410,"18327819348,63"
AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,01.07.2026,"0,317426",2451404271.00,26701,"778139131,59"
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,01.07.2026,"0,949929",21065701448.00,141733,"20010930891,39"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,01.07.2026,"0,575024",2092041688.00,14942,"1202974171,13"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,01.07.2026,"9,051748",11296572.00,2437,"102253728,27"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,01.07.2026,"10,293014",21370610.00,15,"219967977,27"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),01.07.2026,"37,89189",3462678.00,2552,"131207413,29"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,01.07.2026,"66,295405",467547.00,100,"30996217,54"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,01.07.2026,"10,771597",20634055.00,578,"222261721,75"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,01.07.2026,"20,6447",6025942.00,172,"124403766,01"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,01.07.2026,"28,602411",23436880.00,12,"670351264,79"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,01.07.2026,"1,187123",58926378.00,20,"69952867,80"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"16,376324",9643754.00,4,"157929244,18"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"93,231246",4091000.00,3,"381409028,52"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"25,103248",2162287.00,1,"54280427,70"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"160,282641",8914753.00,3,"1428880158,73"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,01.07.2026,"0,10179",122700721742.00,15575,"12489747065,65"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,272583",18219460.00,89,"23185773,07"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,01.07.2026,"61,281112",82417310.00,1008,"5050624412,53"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,01.07.2026,"62,572031",1909452.00,122,"119478289,44"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,01.07.2026,"62,283464",79912829.00,1400,"4977247828,22"
AJN,AK PORTFÖY DÖRDÜNCÜ SERBEST (DÖVIZ) FON,01.07.2026,"60,087223",7331907.00,296,"440553934,27"
AK2,AK PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,01.07.2026,"0,532635",381785105.00,9226,"203352273,01"
AK3,AK PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"50,401691",146740050.00,21196,"7395946688,63"
AKE,AK PORTFÖY EUROBOND (AMERİKAN DOLARI) BORÇLANMA ARAÇLARI FONU,01.07.2026,"0,514044",2009786362.00,13585,"1033119288,75"
AKU,AK PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,933488",2313968617.00,17216,"2160061775,29"
AL4,ALBARAKA PORTFÖY ALBARAKA TÜRK KISA VADELİ KATILIM SERBEST (TL) FON,01.07.2026,"3,784205",318546011.00,12,"1205443489,61"
AL5,ALBARAKA PORTFÖY KATILIM SERBEST (DÖVİZ) FON,01.07.2026,"52,35864",267607270.00,2403,"14011552596,66"
AL6,ALBARAKA PORTFÖY VAKIF KATILIM KISA VADELİ KATILIM SERBEST (TL) FON,01.07.2026,"3,702256",1426593054.00,12,"5281612334,85"
AL7,ALBARAKA PORTFÖY İKİNCİ KISA VADELİ KATILIM SERBEST (TL) FON,01.07.2026,"3,572845",1770599793.00,105,"6326077920,11"
ALC,AK PORTFÖY KAR PAYI ÖDEYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,346817",5184723088.00,25914,"1798149796,97"
ALE,AK PORTFÖY PARA PİYASASI (TL) FONU,01.07.2026,"12,801881",6190606554.00,139216,"79251405897,72"
AN1,STRATEJİ PORTFÖY BİRİNCİ DEĞİŞKEN FON,01.07.2026,"107,921565",11018306.25,2452,"1189112852,93"
ANL,AK PORTFÖY ALTERNATİF BANK PARA PİYASASI (TL)FONU,01.07.2026,"35,509836",14765567.00,3878,"524322858,45"
ANZ,ATA PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,01.07.2026,"21,20209",12387220.00,171,"262634959,06"
AOJ,ALLBATROSS PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,663905",12656434.00,220,"21059099,17"
AOY,AK PORTFÖY ALTERNATİF ENERJİ YABANCI HİSSE SENEDİ FONU,01.07.2026,"0,38427",3415791096.00,38757,"1312586061,93"
AP2,ATLAS PORTFÖY BEŞİNCİ SERBEST (TL) FON,01.07.2026,"2,447973",287026278.00,35,"702632609,31"
AP4,ATLAS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,112667",249218342.00,11,"277296937,48"
AP5,ATLAS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,962677",1012592.00,12,"974798,99"
AP6,PARDUS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"8,624442",95326065.00,45,"822134136,09"
AP7,PARDUS PORTFÖY ALGO ETNA İSTATİSTİKSEL ARBİTRAJ SERBEST FON,01.07.2026,"2,531642",98862154.00,496,"250283595,52"
APJ,AK PORTFÖY BIST ŞİRKETLERİ FON SEPETİ FONU,01.07.2026,"6,660042",13567235.00,3033,"90358352,29"
APP,AK PORTFÖY P1 SERBEST ÖZEL FON,01.07.2026,"30,821905",6415502.00,2,"197737990,99"
APT,AK PORTFÖY ORTA VADELI BORÇLANMA ARAÇLARI FONU,01.07.2026,"0,156564",1807385765.00,13201,"282971698,40"
ARE,İSTANBUL PORTFÖY YABANCI HİSSE SENEDİ FONU,01.07.2026,"0,22564",139350649.00,1676,"31443035,40"
ARF,AK PORTFÖY ÖPY İKİNCİ SERBEST (TL) ÖZEL FON,01.07.2026,"8,419566",90349894.00,1,"760706856,32"
ARL,AK PORTFÖY BİRİNCİ FON SEPETİ FONU,01.07.2026,"15,482484",264019606.00,7665,"4087679226,66"
ARM,AK PORTFÖY İKİNCİ FON SEPETİ FONU,01.07.2026,"18,016321",182043396.00,5378,"3279752248,49"
ARP,AK PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,01.07.2026,"41,330513",75563996.00,1,"3123098720,96"
AS1,ALLBATROSS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,01.07.2026,"44,761517",141864.00,39,"6350047,85"
AS3,ALLBATROSS PORTFÖY ATLAS SERBEST FON,01.07.2026,"0,748383",225848060.00,16,"169020809,45"
ASJ,AKTİF PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"3,814117",16190742.00,798,"61753389,40"
ATJ,AZİMUT PORTFÖY İKİNCİ DEĞİŞKEN FON,01.07.2026,"22,303993",45440594.00,10,"1013506691,32"
AU1,A1 CAPİTAL PORTFÖY ALTIN FONU,01.07.2026,"1,056573",47052065.00,623,"49713954,19"
AUV,AK PORTFÖY UZUN VADELİ SERBEST (DÖVİZ) FON,01.07.2026,"49,28532",15538699.00,601,"765829754,63"
AVC,ATA PORTFÖY İKİNCİ SERBEST (TL) FON,01.07.2026,"137,696328",2028702.00,12,"279344815,98"
AVT,AK PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,01.07.2026,"214,730926",17952725.00,19702,"3855005258,80"
AVZ,AK PORTFÖY EMS SERBEST ( DÖVİZ ) ÖZEL FON,01.07.2026,"100,581137",2302470.00,1,"231585050,28"
AY6,AZİMUT PORTFÖY 26.0 SERBEST FON,01.07.2026,"1,342329",78262194.00,11,"105053617,83"
AY7,AZİMUT PORTFÖY 27.0 SERBEST FON,01.07.2026,"1,603454",164328532.00,12,"263493224,75"
AYA,ATA PORTFÖY KAR PAYI ÖDEYEN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"18,129824",62232022.00,10294,"1128255629,57"
AYR,AK PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) FONU,01.07.2026,"0,132796",12064044731.00,13049,"1602058981,92"
AZF,AK PORTFÖY PY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,01.07.2026,"0,175635",3325162435.00,4,"584016056,00"
AZJ,AZİMUT PYŞ STRATEJİ-1 SERBEST FON,01.07.2026,"19,634475",71130105.00,59,"1396602271,83"
AZV,AZİMUT PORTFÖY BKS SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"26,271015",167751891.00,5,"4407012387,14"
AZZ,AK PORTFÖY ÖPY MUTLAK GETİRİ HEDEFLİ SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"61,637253",456561338.00,6,"28141186816,38"
BA1,GLOBAL MD PORTFÖY BİRİNCİ SERBEST FON,01.07.2026,"1,697846",201849518.00,25,"342709421,72"
BAC,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"4,648907",754698421.00,11,"3508522972,23"
BAG,BULLS PORTFÖY ATAK DEĞIŞKEN FON,01.07.2026,"0,969043",81788825.00,163,"79256876,89"
BAL,QNB PORTFÖY BALY SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"48,386155",21974290.00,1,"1063251395,82"
BAO,AZİMUT PORTFÖY BARKIN SERBEST (TL) ÖZEL FON,01.07.2026,"3,152727",29897385.00,4,"94258294,00"
BAS,İŞ PORTFÖY BAŞAK SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"52,192945",28610784.00,1,"1493281084,15"
BBF,PARDUS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,01.07.2026,"3,396982",42548855.00,935,"144537707,20"
BBI,ALLBATROSS PORTFÖY BİANCO SERBEST (TL) FON,01.07.2026,"1,129849",679926.00,11,"768213,54"
BBN,BULLS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,665725",2300561650.00,13,"1531542279,27"
BBO,BULLS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,590858",331368445.00,11,"527160271,94"
BBP,ALLBATROSS PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI FONU,01.07.2026,"2,167025",10541492.00,647,"22843681,16"
BBS,BULLS PORTFÖY BİRİNCİ SERBEST (TL) FON,01.07.2026,"1,514061",771134156.00,769,"1167544536,27"
BCC,ASTRA PORTFÖY BCC SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"71,470212",41727888.00,3,"2982301010,20"
BCK,DENİZ PORTFÖY BLOCKCHAİN VE FINTECH TEKNOLOJİLERİ DEĞİŞKEN FON,01.07.2026,"2,031616",79504110.00,2584,"161521836,10"
BCO,BULLS PORTFÖY ÇOKLU VARLIK KATILIM FONU,01.07.2026,"1,612352",19451535.00,388,"31362724,27"
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,01.07.2026,"54,038956",61795189.00,588,"3339347506,95"
BDC,AURA PORTFÖY BODRUM SERBEST FON,01.07.2026,"8,719628",42052362.00,34,"366680963,75"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,000172",852614467.00,73,"146724,15"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"3,016902",1678298973.00,11,"5063264186,72"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"2,281358",147767884.00,9444,"337111489,55"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,642521",59812625.00,2380,"98243507,76"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,01.07.2026,"1,737835",5245689.00,55,"9116141,49"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"51,892184",203562943.00,1,"10563325781,83"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,01.07.2026,"0,879156",13517965.00,94,"11884402,27"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,210624",246490050.00,571,"298406858,78"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"2,364664",470029440.00,1,"1111461767,92"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,01.07.2026,"6,186189",10333036107.00,29477,"63922114010,67"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,558399",50370304.00,732,"78497022,92"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,74938",20031894.00,70,"35043388,63"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,01.07.2026,"2,978393",79533233.00,2001,"236881208,05"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,086899",1937514550.00,72,"168368107,37"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"2,240333",649969039.00,420,"1456147018,22"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,277657",64997190.00,897,"83044107,22"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,516399",306144543.00,41,"464237246,37"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,145613",1224797601.00,1,"1403144632,60"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,509628",386931004.00,12,"584121837,65"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,195093",2560193.00,12,"499475,04"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"3,285315",75077121.00,2130,"246651981,03"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,411627",395269544.00,3509,"557973319,31"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"7,75574",99746345.00,554,"773606758,06"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,294394",2323018343.00,14,"3006901384,92"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"2,406757",432245299.00,11078,"1040309613,11"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,01.07.2026,"1,549445",1799815922.00,210,"2788715868,22"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,01.07.2026,"1,703209",448335970.00,62,"763610078,62"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,350666",60093071.00,291,"81165652,45"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,01.07.2026,"51,620303",12514586.00,90,"646006720,73"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,01.07.2026,"1,213725",4027197464.00,1,"4887909492,90"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,01.07.2026,"48,128632",119860911.00,734,"5768741716,78"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"6,177687",935298004.00,15,"5777977911,71"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,01.07.2026,"1,580271",345416912.00,796,"545852355,68"
BLT,BULLS PORTFÖY ALTIN FONU,01.07.2026,"1,577603",169066974.00,2629,"266720522,45"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"3,139734",85574968.00,714,"268682621,05"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,01.07.2026,"2,124612",335246595.00,254,"712268935,79"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,319221",60144425.00,204,"79343765,93"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,805077",250569682.00,11,"201728012,70"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,01.07.2026,"1,615799",31618885.00,227,"51089769,90"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,01.07.2026,"1,303037",12572172.00,260,"16382000,25"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"47,853199",25804440.00,10,"1234825012,22"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,562538",1735496244.00,1116,"2711779540,24"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,784441",108446508.00,11,"193516443,42"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,01.07.2026,"52,800994",2748429.00,11,"145119783,90"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,01.07.2026,"1,495507",284076714.00,629,"424838675,69"
BRB,BULLS PORTFÖY ARENA SERBEST FON,01.07.2026,"1,125053",659840963.00,11,"742356029,91"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,291211",101487223.00,36,"131041392,79"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,01.07.2026,"1,586834",64180315.00,1224,"101843514,59"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,01.07.2026,"4,846875",346863905.00,1559,"1681205934,72"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"6,763865",805715932.00,15,"5449753597,62"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,01.07.2026,"1,571782",55206011.00,278,"86771791,91"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,091228",22548810.00,399,"24605899,87"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,01.07.2026,"53,107515",32662700.00,5,"1734634823,46"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,01.07.2026,"1,222506",6880977.00,129,"8412035,78"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,01.07.2026,"0,421256",2039522977.00,1,"859161271,66"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,01.07.2026,"0,247839",957333901.00,41,"237264761,43"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,01.07.2026,"1,156307",278370552.00,99,"321881853,30"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"0,620813",699707406.00,65,"434387510,76"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,01.07.2026,"1,307379",5653503590.00,1,"7391272583,99"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,079279",4554475.00,141,"4915547,91"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,01.07.2026,"1,638568",1801303264.00,3401,"2951557063,27"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"1,140734",757705538.00,18,"864340399,14"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),01.07.2026,"10,196656",4711951.00,629,"48046143,65"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,01.07.2026,"4,816444",48897401.00,980,"235511585,90"
