Dışa Aktarım Tarihi:,05.08.2026 09:43:54
Toplam Kayıt Sayısı:,2030

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
BDA,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ-AVRO) FON,05.08.2026,"55,779588",73474285.00,727,"4098365332,89"
BDC,AURA PORTFÖY BODRUM SERBEST FON,05.08.2026,"8,672029",40726481.00,33,"353181219,81"
BDI,PARDUS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,000219",1078899892213.00,72,"236201967,95"
BDO,BULLS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"3,265158",1480606717.00,11,"4834415413,74"
BDS,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"2,204808",124023229.00,8333,"273447467,89"
BDY,AK PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,643807",58334687.00,2301,"95890966,24"
BFE,ALLBATROSS PORTFÖY BİRİNCİ FON SEPETİ FONU,05.08.2026,"1,768912",5208981.00,60,"9214227,71"
BFO,İŞ PORTFÖY BFO1 SERBEST (DÖVİZ) ÖZEL FON,05.08.2026,"53,193693",203562943.00,1,"10828264723,56"
BFS,BULLS PORTFÖY EMTİA FON SEPETİ FONU,05.08.2026,"0,959084",14780535.00,152,"14175781,10"
BFT,AZİMUT PORTFÖY BANKA VE FİNANS SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,130405",197615239.00,551,"223385163,79"
BGH,AZİMUT PORTFÖY BGN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"2,418543",470029440.00,1,"1136786590,70"
BGP,AK PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,05.08.2026,"6,423961",9571466008.00,29216,"61486722694,45"
BGR,AK PORTFÖY BIST GYO ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,040089",30111104.00,18,"31318221,63"
BHA,BULLS PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,682901",51215278.00,742,"86190237,23"
BHE,AK PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,772764",20179087.00,67,"35772767,72"
BHF,PARDUS PORTFÖY BİRİNCİ DEĞİŞKEN FON,05.08.2026,"3,020614",65187580.00,1662,"196906528,68"
BHH,PARDUS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,160627",1937513191.00,71,"311217862,51"
BHI,BV PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"2,315833",828214820.00,431,"1918007076,45"
BHL,İŞ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,26059",59361725.00,830,"74830779,19"
BHN,A1 CAPİTAL PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,244849",472183124.00,41,"587796897,91"
BHO,AZİMUT PORTFÖY BİRİNCİ PY HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,192441",1224797601.00,1,"1460498400,63"
BI5,BULLS PORTFÖY BIST 50 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,483043",90618026.00,14,"134390469,73"
BIA,TRİVE PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,202446",1232496.00,17,"249513,49"
BID,QNB PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"3,176977",70477500.00,2043,"223905362,94"
BIG,YAPI KREDİ PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,40489",370584696.00,3335,"520630905,80"
BIH,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"8,725557",99745244.00,537,"870332851,12"
BIK,BULLS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,265433",2325734332.00,14,"2943062081,12"
BIO,İŞ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"2,39159",386488719.00,10467,"924322541,53"
BIP,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,05.08.2026,"1,610576",1988280214.00,219,"3202277022,95"
BIS,BV PORTFÖY BİRİNCİ SERBEST FON,05.08.2026,"1,757586",445200375.00,60,"782477940,16"
BIY,AZİMUT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,395531",60245017.00,321,"84073793,76"
BJD,AZİMUT PORTFÖY 13.0 SERBEST (DÖVİZ) FON,05.08.2026,"52,749738",15157468.00,105,"799552471,73"
BKO,AZİMUT PORTFÖY BİRİNCİ KATILIM SERBEST ÖZEL FON,05.08.2026,"1,26055",1000918213.00,1,"1261707288,81"
BKY,YAPI KREDİ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,05.08.2026,"49,272966",132268115.00,935,"6517242398,31"
BLA,BULLS PORTFÖY ALGORİTMİK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"5,290009",935298004.00,15,"4947735093,92"
BLD,DENİZ PORTFÖY BALEV EĞİTİME DESTEK SERBEST FON,05.08.2026,"1,640518",318049775.00,748,"521766391,13"
BLT,BULLS PORTFÖY ALTIN FONU,05.08.2026,"1,736844",178415553.00,2936,"309880005,88"
BMU,BULLS PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"3,233727",253267882.00,6078,"818999306,02"
BNC,AK PORTFÖY BEŞİNCİ SERBEST FON,05.08.2026,"2,142873",314812342.00,247,"674602897,20"
BNH,İSTANBUL PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,177192",47933952.00,180,"56427477,53"
BOH,BULLS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,80093",250569682.00,11,"200688713,45"
BOL,AKTİF PORTFÖY BORÇLANMA ARAÇLARI FONU,05.08.2026,"1,662215",54961031.00,229,"91357036,78"
BON,A1 CAPİTAL PORTFÖY BORÇLANMA ARAÇLARI FONU,05.08.2026,"1,376083",262130278.00,257,"360713133,15"
BOP,İŞ PORTFÖY ÖPY BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,05.08.2026,"48,959442",25804440.00,10,"1263370983,25"
BOS,BULLS PORTFÖY ALTINCI HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,605867",1612558193.00,993,"2589554489,80"
BP5,BULLS PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,71531",108446505.00,10,"186019405,64"
BPD,BULLS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,05.08.2026,"54,542599",2748429.00,11,"149906460,27"
BPZ,BULLS PORTFÖY PARA PİYASASI (TL) FONU,05.08.2026,"1,559731",285993176.00,1030,"446072408,80"
BRB,BULLS PORTFÖY ARENA SERBEST FON,05.08.2026,"1,006843",659840963.00,11,"664356286,55"
BRC,RE-PIE PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,327253",101684039.00,37,"134960460,99"
BRF,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,05.08.2026,"1,551045",54964349.00,1082,"85252152,51"
BRG,TEB PORTFÖY BURGAN BANK PARA PİYASASI (TL) FONU,05.08.2026,"5,030657",352182190.00,1598,"1771707768,78"
BRH,İSTANBUL PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"6,287053",805206408.00,15,"5062375705,68"
BRR,AK PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,05.08.2026,"1,629958",50707618.00,301,"82651275,44"
BRT,PARDUS PORTFÖY BEREKET HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,923296",18388238.00,365,"16977786,02"
BRZ,TEB PORTFÖY BURGAZ SERBEST (DÖVİZ) ÖZEL FON,05.08.2026,"54,256713",28212700.00,5,"1530728355,26"
BS1,AHLATCI PORTFÖY BİRİNCİ SERBEST (TL) FON,05.08.2026,"1,216075",7090848.00,145,"8623002,75"
BSA,İŞ PORTFÖY BAŞAK SERBEST ÖZEL FON,05.08.2026,"0,42789",2039522977.00,1,"872691024,27"
BSC,A1 CAPİTAL PORTFÖY BİRİNCİ SERBEST FON,05.08.2026,"0,133062",957332902.00,41,"127384689,89"
BSD,BV PORTFÖY SERBEST (DÖVİZ) FON,05.08.2026,"1,180763",304394302.00,90,"359417490,89"
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,510839",699706407.00,65,"357437542,15"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,05.08.2026,"1,270703",5653503590.00,1,"7183926501,88"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"0,979855",6978287.00,129,"6837706,01"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,05.08.2026,"1,716282",1235972688.00,2878,"2121277121,22"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"1,033319",757705538.00,18,"782951208,83"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),05.08.2026,"10,149428",4166184.00,588,"42284384,47"
